name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Microbacterium oxydans	82380	S	45	7	52	0.00001
Microbacterium oryzae	743009	S	41	1	42	0.00001
Microbacterium sediminis	904291	S	31	4	35	0.00001
Microbacterium protaetiae	2509458	S	31	1	32	0.00001
Microbacterium testaceum	2033	S	29	0	29	0.00001
Microbacterium lemovicicum	1072463	S	29	1	30	0.00001
Microbacterium chocolatum	84292	S	23	1	24	0.00001
Microbacterium aurum	36805	S	20	1	21	0.00001
Microbacterium endophyticum	1526412	S	19	0	19	0.00001
Microbacterium amylolyticum	936337	S	15	0	15	0.00000
Microbacterium wangchenii	2541726	S	12	0	12	0.00000
Microbacterium paraoxydans	199592	S	6	31	37	0.00001
Microbacterium paludicola	300019	S	2	10	12	0.00000
Rathayibacter sp. VKM Ac-2759	2609252	S	33	3	36	0.00001
Rathayibacter sp. VKM Ac-2760	2609253	S	30	7	37	0.00001
Rathayibacter sp. VKM Ac-2804	2609257	S	28	12	40	0.00001
Rathayibacter sp. VKM Ac-2801	2609255	S	12	5	17	0.00000
Rathayibacter sp. VKM Ac-2762	2609254	S	8	11	19	0.00001
Rathayibacter sp. VKM Ac-2805	2609258	S	7	10	17	0.00000
Rathayibacter tanaceti	1671680	S	39	2	41	0.00001
Rathayibacter festucae	110937	S	34	23	57	0.00002
Rathayibacter iranicus	59737	S	23	1	24	0.00001
Rathayibacter tritici	33888	S	16	2	18	0.00000
Rathayibacter toxicus	145458	S	8	0	8	0.00000
Rathayibacter rathayi	33887	S	7	0	7	0.00000
Agromyces sp. KACC 19306	2592652	S	42	2	44	0.00001
Agromyces sp. LHK192	2498704	S	35	2	37	0.00001
Agromyces sp. HY052	2585717	S	31	2	33	0.00001
Agromyces sp. MF30-A	2080742	S	28	3	31	0.00001
Agromyces aureus	453304	S	51	4	55	0.00001
Agromyces flavus	589382	S	40	2	42	0.00001
Agromyces protaetiae	2509455	S	28	1	29	0.00001
Curtobacterium sp. MR_MD2014	1561023	S	37	4	41	0.00001
Curtobacterium sp. Csp2	2495430	S	23	21	44	0.00001
Curtobacterium sp. BH-2-1-1	1905847	S	16	1	17	0.00000
Curtobacterium sp. SGAir0471	2070337	S	15	1	16	0.00000
Curtobacterium sp. csp3	2588937	S	12	12	24	0.00001
Curtobacterium flaccumfaciens	2035	S	41	2	43	0.00001
Curtobacterium pusillum	69373	S	31	3	34	0.00001
Leifsonia sp. 21MFCrub1.1	1798223	S	35	29	64	0.00002
Leifsonia sp. PS1209	2724914	S	20	1	21	0.00001
Leifsonia xyli	1575	S	76	9	85	0.00002
Clavibacter michiganensis	28447	S	155	5	160	0.00004
Agrococcus jejuensis	399736	S	38	2	40	0.00001
Agrococcus sp. SGAir0287	2070347	S	33	1	34	0.00001
Agrococcus carbonis	684552	S	31	1	32	0.00001
Leucobacter sp. DSM 101948	1935379	S	50	1	51	0.00001
Leucobacter sp. HDW9A	2714933	S	5	0	5	0.00000
Leucobacter sp. HDW9B	2714934	S	5	0	5	0.00000
Leucobacter sp. HDW9C	2714935	S	5	0	5	0.00000
Leucobacter triazinivorans	1784719	S	35	1	36	0.00001
Herbiconiux sp. SALV-R1	2735133	S	99	3	102	0.00003
Cryobacterium sp. LW097	1978566	S	43	4	47	0.00001
Cryobacterium sp. GCJ02	2220095	S	15	6	21	0.00001
Cryobacterium arcticum	670052	S	16	7	23	0.00001
Frondihabitans sp. PAMC 28766	1795630	S	66	1	67	0.00002
Frondihabitans sp. 762G35	1446794	S	22	0	22	0.00001
Microterricola viridarii	412690	S	61	3	64	0.00002
Salinibacterium sp. UTAS2018	2508880	S	27	0	27	0.00001
Salinibacterium sp. CGMCC 1.16371	2079791	S	22	0	22	0.00001
Salinibacterium sp. dk2585	2603292	S	11	0	11	0.00000
Plantibacter sp. M259	2583822	S	20	9	29	0.00001
Plantibacter sp. PA-3-X8	2480625	S	15	7	22	0.00001
Plantibacter flavus	150123	S	7	2	9	0.00000
Humibacter sp. WJ7-1	2599293	S	37	2	39	0.00001
Humibacter sp. BT305	2282656	S	4	18	22	0.00001
Protaetiibacter intestinalis	2419774	S	36	2	38	0.00001
Mycetocola sp. 449	2079792	S	29	0	29	0.00001
Microbacteriaceae bacterium WY83	1804990	S	28	2	30	0.00001
Chryseoglobus sp. CTD02-10-2	2750620	S	25	0	25	0.00001
Microcella alkaliphila	279828	S	24	0	24	0.00001
Gryllotalpicola sp. 2DFW10M-5	2419771	S	24	0	24	0.00001
Lysinimonas sp. KACC 19322	2592654	S	22	1	23	0.00001
Marisediminicola antarctica	674079	S	20	0	20	0.00001
Rhodoluna limnophila	232537	S	12	0	12	0.00000
Rhodoluna lacicola	529884	S	2	0	2	0.00000
Candidatus Rhodoluna planktonica	535712	S	1	0	1	0.00000
Candidatus Aquiluna sp. 15G-AUS-rot	2499157	S	1	0	1	0.00000
Cnuibacter physcomitrellae	1619308	S	16	65	81	0.00002
Diaminobutyricimonas sp. LJ205	2683590	S	14	0	14	0.00000
Aurantimicrobium minutum	708131	S	4	0	4	0.00000
Aurantimicrobium sp. MWH-Mo1	1987356	S	3	0	3	0.00000
Aurantimicrobium sp. MWH-Uga1	2079575	S	1	0	1	0.00000
Serinicoccus marinus	247333	S	54	5	59	0.00002
Serinicoccus chungangensis	767452	S	46	4	50	0.00001
Serinicoccus hydrothermalis	1758689	S	44	6	50	0.00001
Serinicoccus sp. W204	2593973	S	24	2	26	0.00001
Serinicoccus profundi	1078471	S	23	1	24	0.00001
Ornithinimicrobium sp. AMA3305	2283195	S	56	2	58	0.00002
Ornithinimicrobium sp. HY006	2508882	S	43	6	49	0.00001
Ornithinimicrobium sp. H23M54	2594265	S	33	0	33	0.00001
Ornithinimicrobium flavum	1288636	S	30	5	35	0.00001
Janibacter melonis	262209	S	47	1	48	0.00001
Janibacter indicus	857417	S	38	2	40	0.00001
Janibacter limosus	53458	S	28	1	29	0.00001
Phycicoccus sp. HDW14	2714941	S	51	1	52	0.00001
Phycicoccus dokdonensis	443156	S	50	1	51	0.00001
Arsenicicoccus sp. oral taxon 190	1658671	S	52	1	53	0.00001
Tetrasphaera sp. HKS02	1813880	S	47	1	48	0.00001
Intrasporangium calvum	53358	S	33	0	33	0.00001
Brachybacterium sp. P6-10-X1	1903186	S	38	1	39	0.00001
Brachybacterium sp. SGAir0954	2571029	S	37	1	38	0.00001
Brachybacterium saurashtrense	556288	S	45	3	48	0.00001
Brachybacterium ginsengisoli	1331682	S	45	4	49	0.00001
Brachybacterium faecium	43669	S	44	3	47	0.00001
Brachybacterium avium	2017485	S	34	4	38	0.00001
Brachybacterium vulturis	2017484	S	24	3	27	0.00001
Dermabacter vaginalis	1630135	S	84	3	87	0.00002
Dermabacter jinjuensis	1667168	S	59	12	71	0.00002
Dermabacter hominis	36740	S	57	10	67	0.00002
Devriesea agamarum	472569	S	11	0	11	0.00000
Cellulomonas sp. Y8	2591145	S	69	5	74	0.00002
Cellulomonas sp. H30R-01	2704467	S	45	5	50	0.00001
Cellulomonas sp. 40-2	2729175	S	39	0	39	0.00001
Cellulomonas sp. JZ18	2654191	S	35	3	38	0.00001
Cellulomonas sp. PSBB021	2003551	S	34	5	39	0.00001
Cellulomonas shaoxiangyii	2566013	S	47	4	51	0.00001
Cellulomonas gilvus	11	S	38	2	40	0.00001
Cellulomonas flavigena	1711	S	27	2	29	0.00001
Cellulomonas fimi	1708	S	25	3	28	0.00001
Pseudactinotalea sp. HY158	2654547	S	61	0	61	0.00002
Oerskovia sp. KBS0722	1179673	S	35	0	35	0.00001
Paraoerskovia marina	545619	S	23	0	23	0.00001
Brevibacterium sp. CS2	2575923	S	140	1	141	0.00004
Brevibacterium sp. o2	2697565	S	41	6	47	0.00001
Brevibacterium sp. WO024	2697563	S	27	0	27	0.00001
Brevibacterium sp. 'Marine'	2725563	S	19	6	25	0.00001
Brevibacterium sp. YB235	1496080	S	11	5	16	0.00000
Brevibacterium linens	1703	S	48	17	65	0.00002
Brevibacterium aurantiacum	273384	S	35	5	40	0.00001
Brevibacterium luteolum	199591	S	32	1	33	0.00001
Brevibacterium sandarakinum	629680	S	24	3	27	0.00001
Brevibacterium siliguriense	1136497	S	8	1	9	0.00000
Cellulosimicrobium cellulans	1710	S	44	49	93	0.00002
Cellulosimicrobium sp. BI34T	2587808	S	30	1	31	0.00001
Cellulosimicrobium sp. 72-3	2731680	S	4	11	15	0.00000
Cellulosimicrobium sp. TH-20	1980001	S	1	3	4	0.00000
Isoptericola variabilis	139208	S	47	1	48	0.00001
Isoptericola dokdonensis	372663	S	39	0	39	0.00001
Xylanimonas cellulosilytica	186189	S	45	1	46	0.00001
Xylanimonas allomyrinae	2509459	S	40	2	42	0.00001
Xylanimicrobium sp. FW10M-9	2509457	S	55	9	64	0.00002
Georgenia sp. ZLJ0423	2483799	S	57	1	58	0.00002
Georgenia sp. Z443	2589797	S	52	1	53	0.00001
Georgenia sp. Z294	2585135	S	41	2	43	0.00001
Beutenbergia cavernae	84757	S	64	0	64	0.00002
Miniimonas sp. S16	2171623	S	62	0	62	0.00002
Ruania sp. HY168	2603206	S	53	0	53	0.00001
Haloactinobacterium sp. HY164	2675754	S	42	0	42	0.00001
Mobilicoccus sp. NJES-13	2716227	S	38	0	38	0.00001
Austwickia chelonae	100225	S	22	0	22	0.00001
Dermatophilus congolensis	1863	S	7	0	7	0.00000
Sanguibacter keddieii	60920	S	37	0	37	0.00001
Sanguibacter sp. HDW7	2714931	S	20	0	20	0.00001
Luteimicrobium xylanilyticum	1133546	S	41	0	41	0.00001
Jonesia denitrificans	43674	S	6	0	6	0.00000
Cutibacterium granulosum	33011	S	79610	676	80286	0.02084
Cutibacterium avidum	33010	S	1535	11	1546	0.00040
Cutibacterium acnes	1747	S	104	0	104	0.00003
Propionibacterium freudenreichii	1744	S	159	19	178	0.00005
Propionibacterium acidifaciens	556499	S	37	0	37	0.00001
Propionibacterium australiense	119981	S	25	0	25	0.00001
Tessaracoccus timonensis	2161816	S	69	1	70	0.00002
Tessaracoccus flavescens	399497	S	38	1	39	0.00001
Tessaracoccus sp. T2.5-30	1909732	S	33	0	33	0.00001
Tessaracoccus aquimaris	1332264	S	26	0	26	0.00001
Tessaracoccus flavus	1610493	S	20	0	20	0.00001
Microlunatus soli	630515	S	61	0	61	0.00002
Microlunatus sp. KUDC0627	2596828	S	38	0	38	0.00001
Microlunatus sp. Gsoil 973	2672569	S	18	0	18	0.00000
Microlunatus phosphovorus	29405	S	37	0	37	0.00001
Acidipropionibacterium acidipropionici	1748	S	31	1	32	0.00001
Acidipropionibacterium jensenii	1749	S	29	1	30	0.00001
Acidipropionibacterium virtanenii	2057246	S	24	0	24	0.00001
Propioniciclava sp. HDW11	2714937	S	82	1	83	0.00002
Auraticoccus monumenti	675864	S	64	0	64	0.00002
Raineyella sp. CBA3103	2662261	S	37	0	37	0.00001
Pseudopropionibacterium propionicum	1750	S	35	0	35	0.00001
Propionimicrobium sp. Marseille-P3275	1871034	S	2	0	2	0.00000
Nocardioides sp. R-3366	2712223	S	106	3	109	0.00003
Nocardioides sp. S-1144	2582905	S	65	3	68	0.00002
Nocardioides sp. SB3-45	2558918	S	64	1	65	0.00002
Nocardioides sp. zg-579	2663857	S	56	5	61	0.00002
Nocardioides sp. HDW12B	2714939	S	56	2	58	0.00002
Nocardioides sp. JS614	196162	S	55	1	56	0.00001
Nocardioides sp. dk884	2662361	S	52	4	56	0.00001
Nocardioides sp. CF8	110319	S	48	11	59	0.00002
Nocardioides sp. KUDC 5002	2589074	S	48	1	49	0.00001
Nocardioides sp. 78	2045452	S	46	2	48	0.00001
Nocardioides sp. dk3136	2575373	S	36	2	38	0.00001
Nocardioides sp. HDW12A	2714938	S	28	9	37	0.00001
Nocardioides sp. JQ2195	2592334	S	24	0	24	0.00001
Nocardioides sp. 603	2483798	S	23	1	24	0.00001
Nocardioides sp. HY056	2500546	S	20	1	21	0.00001
Nocardioides humi	449461	S	101	4	105	0.00003
Nocardioides daphniae	402297	S	73	6	79	0.00002
Nocardioides dokdonensis	450734	S	47	5	52	0.00001
Nocardioides euryhalodurans	2518370	S	47	1	48	0.00001
Nocardioides seonyuensis	2518371	S	35	2	37	0.00001
Nocardioides baekrokdamisoli	1804624	S	17	0	17	0.00000
Aeromicrobium sp. 592	2079793	S	48	4	52	0.00001
Aeromicrobium sp. MF47	2662028	S	48	4	52	0.00001
Aeromicrobium sp. A1-2	2107713	S	39	1	40	0.00001
Aeromicrobium choanae	1736691	S	62	2	64	0.00002
Aeromicrobium marinum	219314	S	58	2	60	0.00002
Aeromicrobium erythreum	2041	S	57	2	59	0.00002
Friedmanniella luteola	546871	S	71	2	73	0.00002
Friedmanniella sagamiharensis	546874	S	48	2	50	0.00001
Pimelobacter simplex	2045	S	99	7	106	0.00003
Kribbella flavida	182640	S	80	0	80	0.00002
Marmoricola scoriae	642780	S	69	3	72	0.00002
Actinopolymorpha singaporensis	117157	S	61	0	61	0.00002
Micropruina glycogenica	75385	S	37	0	37	0.00001
Streptomyces sp. GS7	2692234	S	79	2	81	0.00002
Streptomyces sp. NHF165	2175864	S	78	0	78	0.00002
Streptomyces sp. SCSIO 3032	1264596	S	78	0	78	0.00002
Streptomyces sp. TLI_053	1855352	S	77	2	79	0.00002
Streptomyces sp. NA02950	2742137	S	69	1	70	0.00002
Streptomyces sp. ZFG47	2184053	S	65	1	66	0.00002
Streptomyces sp. CdTB01	1725411	S	63	2	65	0.00002
Streptomyces sp. DSM 40868	2721173	S	62	2	64	0.00002
Streptomyces sp. NA04227	2742136	S	61	0	61	0.00002
Streptomyces sp. GY16	2653200	S	61	1	62	0.00002
Streptomyces sp. RTd22	1841249	S	57	6	63	0.00002
Streptomyces sp. NA00687	2742130	S	57	0	57	0.00001
Streptomyces sp. fd1-xmd	1812480	S	54	3	57	0.00002
Streptomyces sp. GSSD-12	2282738	S	51	0	51	0.00001
Streptomyces sp. C8S0	2585716	S	51	1	52	0.00001
Streptomyces sp. T44	2686304	S	50	1	51	0.00001
Streptomyces sp. M2	646637	S	50	1	51	0.00001
Streptomyces sp. QMT-12	2717324	S	49	0	49	0.00001
Streptomyces sp. HM190	2695266	S	48	1	49	0.00001
Streptomyces sp. Go-475	2072505	S	48	3	51	0.00001
Streptomyces sp. WAC 01438	2203204	S	46	1	47	0.00001
Streptomyces sp. 2323.1	1938841	S	45	1	46	0.00001
Streptomyces sp. TN58	234612	S	44	3	47	0.00001
Streptomyces sp. SUK 48	2582831	S	41	6	47	0.00001
Streptomyces sp. Z423-1	2730915	S	41	1	42	0.00001
Streptomyces sp. P3	2135430	S	40	1	41	0.00001
Streptomyces sp. SAT1	1849967	S	40	1	41	0.00001
Streptomyces sp. 3214.6	1882757	S	40	1	41	0.00001
Streptomyces sp. SM18	1736046	S	39	1	40	0.00001
Streptomyces sp. YIM 121038	2136401	S	38	1	39	0.00001
Streptomyces sp. Rer75	2750011	S	38	4	42	0.00001
Streptomyces sp. SirexAA-E	862751	S	37	1	38	0.00001
Streptomyces sp. QHH-9511	2684468	S	36	1	37	0.00001
Streptomyces sp. W1SF4	2305220	S	35	1	36	0.00001
Streptomyces sp. Z022	1442032	S	35	1	36	0.00001
Streptomyces sp. Tu 2975	2676871	S	34	1	35	0.00001
Streptomyces sp. WAC 06738	2203210	S	33	16	49	0.00001
Streptomyces sp. S4.7	2705439	S	33	1	34	0.00001
Streptomyces sp. SYP-A7193	2662065	S	32	5	37	0.00001
Streptomyces sp. WAC 01529	2203205	S	31	1	32	0.00001
Streptomyces sp. CMB-StM0423	2059884	S	30	3	33	0.00001
Streptomyces sp. Mg1	465541	S	27	11	38	0.00001
Streptomyces sp. jing01	2726118	S	27	2	29	0.00001
Streptomyces sp. RPA4-2	2721244	S	26	1	27	0.00001
Streptomyces sp. JB150	2714844	S	25	1	26	0.00001
Streptomyces sp. 769	1262452	S	22	2	24	0.00001
Streptomyces sp. QMT-28	2662397	S	22	1	23	0.00001
Streptomyces sp. RPA4-5	2721245	S	21	2	23	0.00001
Streptomyces sp. S1D4-11	2721246	S	21	8	29	0.00001
Streptomyces sp. Tue 6075	1661694	S	19	3	22	0.00001
Streptomyces sp. CB09001	2083284	S	19	3	22	0.00001
Streptomyces sp. HF10	2692233	S	19	3	22	0.00001
Streptomyces sp. 11-1-2	1851167	S	18	12	30	0.00001
Streptomyces sp. NEAU-S7GS2	2202000	S	16	2	18	0.00000
Streptomyces sp. CCM_MD2014	1561022	S	16	4	20	0.00001
Streptomyces sp. ADI95-16	1522758	S	16	6	22	0.00001
Streptomyces sp. RLB1-33	2721243	S	15	6	21	0.00001
Streptomyces sp. S8	1837283	S	14	3	17	0.00000
Streptomyces sp. S063	2005885	S	14	2	16	0.00000
Streptomyces sp. CNQ-509	444103	S	13	6	19	0.00000
Streptomyces sp. VN1	1821625	S	13	18	31	0.00001
Streptomyces sp. endophyte_N2	2153485	S	13	3	16	0.00000
Streptomyces sp. SS52	2563602	S	11	36	47	0.00001
Streptomyces sp. CB04723	2748873	S	11	4	15	0.00000
Streptomyces sp. MOE7	1961713	S	10	3	13	0.00000
Streptomyces sp. WAC06273	2487422	S	9	26	35	0.00001
Streptomyces sp. SGAir0924	2109593	S	8	24	32	0.00001
Streptomyces sp. Sge12	1972846	S	7	5	12	0.00000
Streptomyces sp. Tu6071	355249	S	7	16	23	0.00001
Streptomyces sp. NA03103	2742134	S	7	28	35	0.00001
Streptomyces sp. CFMR 7	1649184	S	6	4	10	0.00000
Streptomyces sp. RLB3-6	2594457	S	6	250	256	0.00007
Streptomyces sp. 3211	1964449	S	5	3	8	0.00000
Streptomyces sp. NA02536	2742133	S	5	4	9	0.00000
Streptomyces sp. WAC00288	2094021	S	5	10	15	0.00000
Streptomyces sp. CLI2509	1984801	S	5	13	18	0.00000
Streptomyces sp. M56	1495638	S	4	3	7	0.00000
Streptomyces sp. RLB3-17	2594455	S	3	49	52	0.00001
Streptomyces sp. 604F	1476754	S	3	11	14	0.00000
Streptomyces sp. 2114.2	1881022	S	2	5	7	0.00000
Streptomyces sp. GF20	2692235	S	2	3	5	0.00000
Streptomyces sp. FR-008	206662	S	2	4	6	0.00000
Streptomyces sp. DUT11	1914992	S	2	2	4	0.00000
Streptomyces sp. S501	2420135	S	2	6	8	0.00000
Streptomyces sp. GBA 94-10	1218177	S	1	9	10	0.00000
Streptomyces sp. CC0208	2306165	S	1	18	19	0.00001
Streptomyces sp. S1A1-7	2594459	S	1	8	9	0.00000
Streptomyces sp. PAMC 26508	1265601	S	1	3	4	0.00000
Streptomyces venezuelae	54571	S	275	8	283	0.00007
Streptomyces griseus	1911	S	63	14	77	0.00002
Streptomyces globisporus	1908	S	50	15	65	0.00002
Streptomyces anulatus	1892	S	27	5	32	0.00001
Streptomyces bacillaris	68179	S	3	3	6	0.00000
Streptomyces albus	1888	S	116	1	117	0.00003
Streptomyces tsukubensis	83656	S	99	1	100	0.00003
Streptomyces chartreusis	1969	S	98	4	102	0.00003
Streptomyces seoulensis	73044	S	98	3	101	0.00003
Streptomyces lydicus	47763	S	92	10	102	0.00003
Streptomyces hygroscopicus	1912	S	91	65	156	0.00004
Streptomyces lincolnensis	1915	S	88	2	90	0.00002
Streptomyces bingchenggensis	379067	S	88	0	88	0.00002
Streptomyces niveus	193462	S	85	3	88	0.00002
Streptomyces ficellus	1977088	S	83	2	85	0.00002
Streptomyces albulus	68570	S	81	2	83	0.00002
Streptomyces griseorubiginosus	67304	S	80	2	82	0.00002
Streptomyces xinghaiensis	1038928	S	79	1	80	0.00002
Streptomyces atratus	1893	S	70	1	71	0.00002
Streptomyces aquilus	2548456	S	68	1	69	0.00002
Streptomyces aureoverticillatus	66871	S	68	1	69	0.00002
Streptomyces spectabilis	68270	S	68	2	70	0.00002
Streptomyces globosus	68209	S	67	1	68	0.00002
Streptomyces viridosporus	67581	S	65	2	67	0.00002
Streptomyces xiamenensis	408015	S	64	0	64	0.00002
Streptomyces clavuligerus	1901	S	63	0	63	0.00002
Streptomyces nigra	1827580	S	62	2	64	0.00002
Streptomyces alboflavus	67267	S	62	1	63	0.00002
Streptomyces griseoviridis	45398	S	62	1	63	0.00002
Streptomyces nitrosporeus	28894	S	61	1	62	0.00002
Streptomyces pristinaespiralis	38300	S	58	2	60	0.00002
Streptomyces cattleya	29303	S	57	0	57	0.00001
Streptomyces luteoverticillatus	66425	S	57	1	58	0.00002
Streptomyces harbinensis	1176198	S	56	0	56	0.00001
Streptomyces exfoliatus	1905	S	55	1	56	0.00001
Streptomyces hundungensis	1077946	S	54	1	55	0.00001
Streptomyces lunaelactis	1535768	S	53	0	53	0.00001
Streptomyces pactum	68249	S	52	2	54	0.00001
Streptomyces cacaoi	1898	S	51	1	52	0.00001
Streptomyces albireticuli	1940	S	50	1	51	0.00001
Streptomyces rimosus	1927	S	48	0	48	0.00001
Streptomyces galilaeus	33899	S	48	1	49	0.00001
Streptomyces kanamyceticus	1967	S	48	2	50	0.00001
Streptomyces lavendulae	1914	S	47	1	48	0.00001
Streptomyces asterosporus	285570	S	47	1	48	0.00001
Streptomyces rectiverticillatus	173860	S	46	1	47	0.00001
Streptomyces formicae	1616117	S	45	2	47	0.00001
Streptomyces avermitilis	33903	S	45	1	46	0.00001
Streptomyces cyaneochromogenes	2496836	S	45	1	46	0.00001
Streptomyces griseochromogenes	68214	S	44	1	45	0.00001
Streptomyces tirandamycinicus	2174846	S	44	1	45	0.00001
Streptomyces gilvosporeus	553510	S	44	1	45	0.00001
Streptomyces coeruleorubidus	116188	S	44	2	46	0.00001
Streptomyces antibioticus	1890	S	43	1	44	0.00001
Streptomyces scabiei	1930	S	43	0	43	0.00001
Streptomyces collinus	42684	S	43	1	44	0.00001
Streptomyces parvulus	146923	S	42	1	43	0.00001
Streptomyces davaonensis	348043	S	41	1	42	0.00001
Streptomyces cyaneogriseus	68192	S	41	6	47	0.00001
Streptomyces hawaiiensis	67305	S	41	2	43	0.00001
Streptomyces spongiicola	1690221	S	41	1	42	0.00001
Streptomyces alboniger	132473	S	41	1	42	0.00001
Streptomyces peucetius	1950	S	40	0	40	0.00001
Streptomyces vinaceus	1960	S	40	1	41	0.00001
Streptomyces olivoreticuli	68246	S	39	0	39	0.00001
Streptomyces antimycoticus	68175	S	39	3	42	0.00001
Streptomyces prasinus	67345	S	38	0	38	0.00001
Streptomyces subrutilus	36818	S	38	1	39	0.00001
Streptomyces fodineus	1904616	S	37	1	38	0.00001
Streptomyces fulvissimus	68202	S	37	3	40	0.00001
Streptomyces ambofaciens	1889	S	37	2	39	0.00001
Streptomyces tendae	1932	S	37	1	38	0.00001
Streptomyces qinzhouensis	2599401	S	36	0	36	0.00001
Streptomyces nodosus	40318	S	36	0	36	0.00001
Streptomyces roseochromogenus	285450	S	34	0	34	0.00001
Streptomyces vietnamensis	362257	S	34	1	35	0.00001
Streptomyces glaucescens	1907	S	33	1	34	0.00001
Streptomyces dengpaensis	2049881	S	32	0	32	0.00001
Streptomyces pluripotens	1355015	S	31	0	31	0.00001
Streptomyces actuosus	1885	S	31	1	32	0.00001
Streptomyces qaidamensis	1783515	S	28	1	29	0.00001
Streptomyces katrae	68223	S	28	0	28	0.00001
Streptomyces noursei	1971	S	28	3	31	0.00001
Streptomyces leeuwenhoekii	1437453	S	27	3	30	0.00001
Streptomyces koyangensis	188770	S	26	4	30	0.00001
Streptomyces violaceusniger	68280	S	25	3	28	0.00001
Streptomyces rochei	1928	S	24	4	28	0.00001
Streptomyces viridifaciens	48665	S	24	153	177	0.00005
Streptomyces platensis	58346	S	23	3	26	0.00001
Streptomyces malaysiensis	92644	S	13	11	24	0.00001
Streptomyces violaceoruber	1935	S	11	4	15	0.00000
Streptomyces cavourensis	67258	S	10	6	16	0.00000
Streptomyces olivaceus	47716	S	9	12	21	0.00001
Streptomyces albidoflavus	1886	S	2	5	7	0.00000
Streptomyces sampsonii	42239	S	2	4	6	0.00000
Streptomyces coelicolor	1902	S	1	2	3	0.00000
Streptomyces autolyticus	75293	S	5	4	9	0.00000
Streptomyces fradiae	1906	S	5	1990	1995	0.00052
Streptomyces fungicidicus	68203	S	4	3	7	0.00000
Streptomyces cinereoruber	67260	S	2	4	6	0.00000
Streptomyces lividans	1916	S	2	0	2	0.00000
Streptomyces rubrolavendulae	285473	S	2	3	5	0.00000
Streptomyces alfalfae	1642299	S	1	16	17	0.00000
Kitasatospora sp. MMS16-BH015	2018025	S	75	3	78	0.00002
Kitasatospora sp. NA04385	2742135	S	58	14	72	0.00002
Kitasatospora setae	2066	S	63	13	76	0.00002
Kitasatospora albolonga	68173	S	19	5	24	0.00001
Kitasatospora aureofaciens	1894	S	1	8	9	0.00000
Streptacidiphilus bronchialis	2126346	S	59	1	60	0.00002
Amycolatopsis sp. Hca4	2742131	S	102	12	114	0.00003
Amycolatopsis sp. AA4	1896961	S	92	3	95	0.00002
Amycolatopsis sp. YIM 10	2653857	S	91	11	102	0.00003
Amycolatopsis sp. BJA-103	1911175	S	56	11	67	0.00002
Amycolatopsis mediterranei	33910	S	116	0	116	0.00003
Amycolatopsis methanolica	1814	S	83	6	89	0.00002
Amycolatopsis albispora	1804986	S	82	35	117	0.00003
Amycolatopsis orientalis	31958	S	60	12	72	0.00002
Amycolatopsis keratiniphila	129921	S	60	44	104	0.00003
Amycolatopsis japonica	208439	S	56	63	119	0.00003
Pseudonocardia sp. Gen01	2736640	S	176	4	180	0.00005
Pseudonocardia sp. HH130630-07	1690815	S	83	55	138	0.00004
Pseudonocardia sp. AL041005-10	445576	S	62	14	76	0.00002
Pseudonocardia sp. HH130629-09	1641402	S	44	38	82	0.00002
Pseudonocardia dioxanivorans	240495	S	112	8	120	0.00003
Pseudonocardia autotrophica	2074	S	102	8	110	0.00003
Saccharomonospora marina	632569	S	62	14	76	0.00002
Saccharomonospora azurea	40988	S	51	4	55	0.00001
Saccharomonospora cyanea	40989	S	46	14	60	0.00002
Saccharomonospora viridis	1852	S	36	1	37	0.00001
Saccharomonospora sp. 31sw	2528243	S	36	1	37	0.00001
Saccharomonospora glauca	40990	S	33	3	36	0.00001
Saccharothrix syringae	103733	S	148	12	160	0.00004
Saccharothrix espanaensis	103731	S	104	8	112	0.00003
Saccharopolyspora sp. ASAGF58	2719023	S	106	4	110	0.00003
Saccharopolyspora erythraea	1836	S	84	4	88	0.00002
Saccharopolyspora coralli	2665642	S	45	1	46	0.00001
Actinoalloteichus hymeniacidonis	340345	S	64	1	65	0.00002
Actinoalloteichus hoggarensis	1470176	S	29	0	29	0.00001
Actinoalloteichus sp. GBA129-24	1612551	S	7	53	60	0.00002
Actinosynnema pretiosum	42197	S	42	75	117	0.00003
Actinosynnema mirum	40567	S	5	31	36	0.00001
Kibdelosporangium phytohabitans	860235	S	135	2	137	0.00004
Kutzneria albida	43357	S	112	3	115	0.00003
Allokutzneria albata	211114	S	88	3	91	0.00002
Lentzea guizhouensis	1586287	S	81	3	84	0.00002
Alloactinosynnema sp. L-07	1653480	S	51	1	52	0.00001
Prauserella marina	530584	S	50	1	51	0.00001
Micromonospora sp. WMMA2032	2039870	S	52	10	62	0.00002
Micromonospora sp. HM134	2583243	S	41	6	47	0.00001
Micromonospora sp. B006	2201999	S	33	10	43	0.00001
Micromonospora sp. WMMC415	2675222	S	27	3	30	0.00001
Micromonospora sp. L5	648999	S	10	89	99	0.00003
Micromonospora carbonacea	47853	S	74	9	83	0.00002
Micromonospora echinofusca	47858	S	66	10	76	0.00002
Micromonospora krabiensis	307121	S	60	6	66	0.00002
Micromonospora echinospora	1877	S	55	4	59	0.00002
Micromonospora echinaurantiaca	47857	S	50	9	59	0.00002
Micromonospora coriariae	285665	S	49	5	54	0.00001
Micromonospora zamorensis	709883	S	48	4	52	0.00001
