name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mycolicibacterium goodii	134601	S	74	11	85	0.00002
Mycolicibacterium madagascariense	212765	S	73	1	74	0.00002
Mycolicibacterium insubricum	444597	S	72	15	87	0.00002
Mycolicibacterium moriokaense	39691	S	68	2	70	0.00002
Mycolicibacterium confluentis	28047	S	68	2	70	0.00002
Mycolicibacterium fallax	1793	S	67	20	87	0.00002
Mycolicibacterium litorale	758802	S	65	17	82	0.00002
Mycolicibacterium boenickei	146017	S	65	11	76	0.00002
Mycolicibacterium aubagnense	319707	S	64	14	78	0.00002
Mycolicibacterium vaccae	1810	S	63	4	67	0.00002
Mycolicibacterium psychrotolerans	216929	S	63	3	66	0.00002
Mycolicibacterium chitae	1792	S	63	12	75	0.00002
Mycolicibacterium hassiacum	46351	S	63	31	94	0.00002
Mycolicibacterium helvum	1534349	S	62	4	66	0.00002
Mycolicibacterium phlei	1771	S	60	14	74	0.00002
Mycolicibacterium fortuitum	1766	S	54	7	61	0.00002
Mycolicibacterium gilvum	1804	S	53	28	81	0.00002
Mycolicibacterium chubuense	1800	S	52	7	59	0.00002
Mycolicibacterium tokaiense	39695	S	51	2	53	0.00001
Mycolicibacterium vanbaalenii	110539	S	50	23	73	0.00002
Mycolicibacterium anyangense	1431246	S	50	2	52	0.00001
Mycolicibacterium duvalii	39688	S	50	7	57	0.00002
Mycolicibacterium alvei	67081	S	49	15	64	0.00002
Mycolicibacterium celeriflavum	1249101	S	46	7	53	0.00001
Mycolicibacterium rutilum	370526	S	45	12	57	0.00002
Mycolicibacterium frederiksbergense	117567	S	43	20	63	0.00002
Mycolicibacterium phocaicum	319706	S	41	6	47	0.00001
Mycolicibacterium sarraceniae	1534348	S	40	3	43	0.00001
Mycolicibacterium parafortuitum	39692	S	39	2	41	0.00001
Mycolicibacterium thermoresistibile	1797	S	39	9	48	0.00001
Mycolicibacterium pulveris	36813	S	32	3	35	0.00001
Mycolicibacterium aichiense	1799	S	27	5	32	0.00001
Mycolicibacterium doricum	126673	S	22	11	33	0.00001
Mycolicibacterium rhodesiae	36814	S	19	5	24	0.00001
Mycolicibacterium gadium	1794	S	17	4	21	0.00001
Mycolicibacterium monacense	85693	S	8	77	85	0.00002
Mycolicibacterium poriferae	39694	S	7	26	33	0.00001
Mycobacterium sp. DL90	2487344	S	65	6	71	0.00002
Mycobacterium sp. EPa45	1545728	S	50	2	52	0.00001
Mycobacterium sp. YC-RL4	1682113	S	50	10	60	0.00002
Mycobacterium sp. DL592	2675524	S	46	1	47	0.00001
Mycobacterium sp. MS1601	1936029	S	43	1	44	0.00001
Mycobacterium sp. DL440	2675523	S	42	1	43	0.00001
Mycobacterium sp. JS623	212767	S	38	0	38	0.00001
Mycobacterium sp. ELW1	1547487	S	29	5	34	0.00001
Mycobacterium sp. THAF192	2587868	S	19	69	88	0.00002
Mycobacterium sp. WY10	1920667	S	18	39	57	0.00002
Mycobacterium sp. KMS	189918	S	8	74	82	0.00002
Mycobacterium sp. PYR15	2051552	S	8	17	25	0.00001
Mycobacterium sp. QIA-37	1561223	S	5	30	35	0.00001
Mycobacterium parmense	185642	S	50	6	56	0.00001
Mycobacterium shigaense	722731	S	50	1	51	0.00001
Mycobacterium florentinum	292462	S	38	1	39	0.00001
Mycobacterium saskatchewanense	220927	S	37	0	37	0.00001
Mycobacterium stomatepiae	470076	S	35	2	37	0.00001
Mycobacterium heidelbergense	53376	S	31	2	33	0.00001
Mycobacterium simiae	1784	S	27	0	27	0.00001
Mycobacterium avium	1764	S	44	11	55	0.00001
Mycobacterium intracellulare	1767	S	39	190	229	0.00006
Mycobacterium colombiense	339268	S	31	0	31	0.00001
Mycobacterium mantenii	560555	S	31	0	31	0.00001
Mycobacterium marseillense	701042	S	20	2	22	0.00001
Mycobacterium chimaera	222805	S	12	27	39	0.00001
Mycobacterium lepraemurium	64667	S	9	0	9	0.00000
Mycobacterium grossiae	1552759	S	91	10	101	0.00003
Mycobacterium dioxanotrophicus	482462	S	69	7	76	0.00002
Mycobacterium paragordonae	1389713	S	66	1	67	0.00002
Mycobacterium conspicuum	44010	S	66	2	68	0.00002
Mycobacterium canettii	78331	S	19	9	28	0.00001
Mycobacterium tuberculosis	1773	S	3	25	28	0.00001
Mycobacterium branderi	43348	S	46	2	48	0.00001
Mycobacterium gallinarum	39689	S	42	10	52	0.00001
Mycobacterium cookii	1775	S	38	0	38	0.00001
Mycobacterium kansasii	1768	S	34	1	35	0.00001
Mycobacterium basiliense	2094119	S	34	0	34	0.00001
Mycobacterium shinjukuense	398694	S	33	0	33	0.00001
Mycobacterium xenopi	1789	S	28	1	29	0.00001
Mycobacterium noviomagense	459858	S	24	0	24	0.00001
Mycobacterium lacus	169765	S	22	0	22	0.00001
Mycobacterium paraseoulense	590652	S	17	0	17	0.00000
Mycobacterium seoulense	386911	S	15	0	15	0.00000
Mycobacterium haemophilum	29311	S	12	0	12	0.00000
Mycobacterium marinum	1781	S	10	41	51	0.00001
Mycobacterium leprae	1769	S	7	0	7	0.00000
Mycobacterium ulcerans	1809	S	5	12	17	0.00000
Mycobacteroides abscessus	36809	S	71	39	110	0.00003
Mycobacteroides immunogenum	83262	S	37	8	45	0.00001
Mycobacteroides saopaulense	1578165	S	33	2	35	0.00001
[Mycobacterium] stephanolepidis	1520670	S	24	6	30	0.00001
Mycobacteroides chelonae	1774	S	23	25	48	0.00001
Mycobacteroides salmoniphilum	404941	S	15	0	15	0.00000
Mycolicibacter terrae	1788	S	42	9	51	0.00001
Mycolicibacter hiberniae	29314	S	42	3	45	0.00001
Mycolicibacter sinensis	875328	S	37	3	40	0.00001
Mycolicibacter minnesotensis	1118379	S	17	1	18	0.00000
Mycolicibacillus koreensis	1069220	S	45	7	52	0.00001
Hoyosella subflava	639313	S	21	0	21	0.00001
Rhodococcus sp. SGAir0479	2567884	S	85	6	91	0.00002
Rhodococcus sp. ABRD24	2507582	S	82	3	85	0.00002
Rhodococcus sp. W8901	2742603	S	76	5	81	0.00002
Rhodococcus sp. X156	2499145	S	66	1	67	0.00002
Rhodococcus sp. MTM3W5.2	1805827	S	63	2	65	0.00002
Rhodococcus sp. PBTS 1	1653478	S	54	2	56	0.00001
Rhodococcus sp. P1Y	1302308	S	45	1	46	0.00001
Rhodococcus sp. B7740	1564114	S	38	1	39	0.00001
Rhodococcus sp. S2-17	1990687	S	38	21	59	0.00002
Rhodococcus sp. WMMA185	679318	S	36	1	37	0.00001
Rhodococcus sp. PBTS 2	1653479	S	33	11	44	0.00001
Rhodococcus sp. WAY2	2663121	S	26	14	40	0.00001
Rhodococcus sp. 2G	1570939	S	13	30	43	0.00001
Rhodococcus sp. WB9	2594007	S	12	7	19	0.00001
Rhodococcus sp. WB1	1033922	S	9	59	68	0.00002
Rhodococcus sp. YL-1	1045808	S	6	37	43	0.00001
Rhodococcus sp. DMU1	2722825	S	5	17	22	0.00001
Rhodococcus sp. H-CA8f	1727214	S	3	12	15	0.00000
Rhodococcus sp. AQ5-07	2054902	S	2	6	8	0.00000
Rhodococcus sp. NJ-530	2490853	S	2	12	14	0.00000
Rhodococcus sp. BH4	1807790	S	1	6	7	0.00000
Rhodococcus sp. 008	1723645	S	1	6	7	0.00000
Rhodococcus opacus	37919	S	137	38	175	0.00005
Rhodococcus hoagii	43767	S	100	8	108	0.00003
Rhodococcus fascians	1828	S	94	6	100	0.00003
Rhodococcus rhodochrous	1829	S	62	9	71	0.00002
Rhodococcus coprophilus	38310	S	50	1	51	0.00001
Rhodococcus ruber	1830	S	46	3	49	0.00001
Rhodococcus pyridinivorans	103816	S	43	94	137	0.00004
Rhodococcus jostii	132919	S	38	4	42	0.00001
Rhodococcus erythropolis	1833	S	21	65	86	0.00002
Rhodococcus biphenylivorans	1500843	S	12	53	65	0.00002
Rhodococcus imtechensis	262776	S	11	6	17	0.00000
Rhodococcus aetherivorans	191292	S	7	23	30	0.00001
Rhodococcus qingshengii	334542	S	6	22	28	0.00001
Nocardia terpenica	455432	S	174	8	182	0.00005
Nocardia brasiliensis	37326	S	166	23	189	0.00005
Nocardia sp. CS682	1047172	S	89	10	99	0.00003
Nocardia sp. CFHS0054	2382165	S	76	9	85	0.00002
Nocardia cyriacigeorgica	135487	S	154	25	179	0.00005
Nocardia otitidiscaviarum	1823	S	98	7	105	0.00003
Nocardia farcinica	37329	S	70	13	83	0.00002
Nocardia seriolae	37332	S	67	9	76	0.00002
Nocardia mangyaensis	2213200	S	66	9	75	0.00002
Nocardia asteroides	1824	S	62	14	76	0.00002
Nocardia arthritidis	228602	S	61	2	63	0.00002
Nocardia nova	37330	S	60	2	62	0.00002
Dietzia sp. oral taxon 368	712270	S	27	57	84	0.00002
Dietzia timorensis	499555	S	52	12	64	0.00002
Dietzia lutea	546160	S	47	15	62	0.00002
Dietzia psychralcaliphila	139021	S	46	9	55	0.00001
Tsukamurella paurometabola	2061	S	120	19	139	0.00004
Tsukamurella tyrosinosolvens	57704	S	75	8	83	0.00002
Lawsonella clevelandensis	1528099	S	160	1	161	0.00004
Tomitella sp. HY188	2597660	S	56	0	56	0.00001
Segniliparus rotundus	286802	S	18	0	18	0.00000
Kytococcus sedentarius	1276	S	76637	969	77606	0.02042
Dermacoccus nishinomiyaensis	1274	S	76	0	76	0.00002
Luteipulveratus mongoliensis	571913	S	22	0	22	0.00001
Micrococcus luteus	1270	S	20618	2640	23258	0.00612
Micrococcus sp. KBS0714	1179670	S	251	130	381	0.00010
Arthrobacter sp. QXT-31	1357915	S	45	0	45	0.00001
Arthrobacter sp. U41	1849032	S	41	1	42	0.00001
Arthrobacter sp. NEB 688	904039	S	39	0	39	0.00001
Arthrobacter sp. FB24	290399	S	29	2	31	0.00001
Arthrobacter sp. YC-RL1	1652545	S	29	0	29	0.00001
Arthrobacter sp. PGP41	2079227	S	29	0	29	0.00001
Arthrobacter sp. UKPF54-2	2600159	S	29	4	33	0.00001
Arthrobacter sp. ERGS1:01	1704044	S	20	0	20	0.00001
Arthrobacter sp. PAMC 25486	1494608	S	17	0	17	0.00000
Arthrobacter sp. PAMC25564	2565366	S	17	0	17	0.00000
Arthrobacter sp. YN	2020486	S	15	0	15	0.00000
Arthrobacter sp. 24S4-2	2575374	S	15	0	15	0.00000
Arthrobacter sp. KBS0702	2578107	S	14	2	16	0.00000
Arthrobacter sp. ZXY-2	1806905	S	10	0	10	0.00000
Arthrobacter sp. Rue61a	1118963	S	2	2	4	0.00000
Arthrobacter crystallopoietes	37928	S	32	0	32	0.00001
Arthrobacter alpinus	656366	S	25	17	42	0.00001
Arthrobacter dokdonellae	2211210	S	19	0	19	0.00001
Kocuria rosea	1275	S	56	2	58	0.00002
Kocuria flava	446860	S	44	1	45	0.00001
Kocuria palustris	71999	S	41	0	41	0.00001
Kocuria sp. TGY1120_3	2711329	S	11	0	11	0.00000
Kocuria sp. BT304	1702043	S	7	14	21	0.00001
Kocuria sp. TGY1127_2	2711328	S	6	0	6	0.00000
Kocuria sp. KD4	2719588	S	6	3	9	0.00000
Kocuria turfanensis	388357	S	27	1	28	0.00001
Kocuria rhizophila	72000	S	18	38	56	0.00001
Kocuria indica	1049583	S	6	3	9	0.00000
Pseudarthrobacter sp. YJ56	2697569	S	21	1	22	0.00001
Pseudarthrobacter sp. NIBRBAC000502771	2590774	S	13	16	29	0.00001
Pseudarthrobacter sp. NIBRBAC000502770	2590785	S	9	11	20	0.00001
Pseudarthrobacter sp. NIBRBAC000502772	2590775	S	4	2	6	0.00000
Pseudarthrobacter phenanthrenivorans	361575	S	33	1	34	0.00001
Pseudarthrobacter chlorophenolicus	85085	S	19	2	21	0.00001
Pseudarthrobacter equi	728066	S	14	2	16	0.00000
Pseudarthrobacter sulfonivorans	121292	S	11	6	17	0.00000
Glutamicibacter creatinolyticus	162496	S	32	0	32	0.00001
Glutamicibacter halophytocola	1933880	S	24	1	25	0.00001
Glutamicibacter mishrai	1775880	S	12	0	12	0.00000
Glutamicibacter nicotianae	37929	S	5	15	20	0.00001
Glutamicibacter arilaitensis	256701	S	3	0	3	0.00000
Glutamicibacter sp. ZJUTW	1155384	S	1	3	4	0.00000
Sinomonas atrocyanea	37927	S	53	0	53	0.00001
Rothia mucilaginosa	43675	S	32	1	33	0.00001
Rothia aeria	172042	S	8	1	9	0.00000
Rothia dentocariosa	2047	S	7	1	8	0.00000
Neomicrococcus aestuarii	556325	S	14	0	14	0.00000
Zhihengliuella sp. ISTPL4	2058657	S	12	0	12	0.00000
Nesterenkonia sp. NBAIMH1	2600320	S	11	0	11	0.00000
Psychromicrobium lacuslunae	1618207	S	10	0	10	0.00000
Paenarthrobacter aurescens	43663	S	6	6	12	0.00000
Renibacterium salmoninarum	1646	S	4	0	4	0.00000
Auritidibacter sp. NML130574	2170745	S	2	0	2	0.00000
Microbacterium sp. ST-M6	2614638	S	35	0	35	0.00001
Microbacterium sp. L-031	2614639	S	34	2	36	0.00001
Microbacterium sp. No. 7	1714373	S	32	3	35	0.00001
Microbacterium sp. CBA3102	2603598	S	32	3	35	0.00001
Microbacterium sp. 10M-3C3	2483401	S	31	3	34	0.00001
Microbacterium sp. XT11	367477	S	28	1	29	0.00001
Microbacterium sp. BH-3-3-3	1906742	S	28	1	29	0.00001
Microbacterium sp. Y-01	2048898	S	27	5	32	0.00001
Microbacterium sp. 4R-513	2567934	S	23	0	23	0.00001
Microbacterium sp. TPU 3598	1938334	S	22	2	24	0.00001
Microbacterium sp. LKL04	912630	S	21	1	22	0.00001
Microbacterium sp. PM5	2014534	S	21	0	21	0.00001
Microbacterium sp. ABRD_28	2268461	S	18	0	18	0.00000
Microbacterium sp. 1S1	2606451	S	17	4	21	0.00001
Microbacterium sp. RG1	2489212	S	15	0	15	0.00000
Microbacterium sp. PAMC 28756	1795053	S	14	10	24	0.00001
Microbacterium sp. SGAir0570	2070348	S	5	37	42	0.00001
Microbacterium sp. 1.5R	1916917	S	3	5	8	0.00000
Microbacterium sp. str. 'China'	2103230	S	1	8	9	0.00000
Microbacterium sp. CGR1	1696072	S	1	2	3	0.00000
Microbacterium oleivorans	273677	S	49	2	51	0.00001
Microbacterium foliorum	104336	S	48	5	53	0.00001
Microbacterium pygmaeum	370764	S	36	0	36	0.00001
Microbacterium hominis	162426	S	34	4	38	0.00001
Microbacterium oxydans	82380	S	33	8	41	0.00001
Microbacterium sediminis	904291	S	30	5	35	0.00001
Microbacterium protaetiae	2509458	S	30	1	31	0.00001
Microbacterium lemovicicum	1072463	S	24	1	25	0.00001
Microbacterium oryzae	743009	S	21	0	21	0.00001
Microbacterium chocolatum	84292	S	20	1	21	0.00001
Microbacterium testaceum	2033	S	15	0	15	0.00000
Microbacterium endophyticum	1526412	S	13	0	13	0.00000
Microbacterium aurum	36805	S	13	1	14	0.00000
Microbacterium amylolyticum	936337	S	8	0	8	0.00000
Microbacterium wangchenii	2541726	S	8	0	8	0.00000
Microbacterium paludicola	300019	S	3	23	26	0.00001
Microbacterium paraoxydans	199592	S	1	7	8	0.00000
Rathayibacter sp. VKM Ac-2759	2609252	S	30	3	33	0.00001
Rathayibacter sp. VKM Ac-2804	2609257	S	21	8	29	0.00001
Rathayibacter sp. VKM Ac-2760	2609253	S	17	3	20	0.00001
Rathayibacter sp. VKM Ac-2801	2609255	S	13	4	17	0.00000
Rathayibacter sp. VKM Ac-2762	2609254	S	6	5	11	0.00000
Rathayibacter sp. VKM Ac-2805	2609258	S	2	1	3	0.00000
Rathayibacter tanaceti	1671680	S	35	2	37	0.00001
Rathayibacter festucae	110937	S	33	22	55	0.00001
Rathayibacter tritici	33888	S	15	1	16	0.00000
Rathayibacter iranicus	59737	S	13	0	13	0.00000
Rathayibacter rathayi	33887	S	7	0	7	0.00000
Rathayibacter toxicus	145458	S	6	0	6	0.00000
Curtobacterium sp. MR_MD2014	1561023	S	35	6	41	0.00001
Curtobacterium sp. BH-2-1-1	1905847	S	17	3	20	0.00001
Curtobacterium sp. Csp2	2495430	S	17	19	36	0.00001
Curtobacterium sp. SGAir0471	2070337	S	11	2	13	0.00000
Curtobacterium sp. csp3	2588937	S	5	6	11	0.00000
Curtobacterium flaccumfaciens	2035	S	48	5	53	0.00001
Curtobacterium pusillum	69373	S	14	3	17	0.00000
Agromyces sp. HY052	2585717	S	31	2	33	0.00001
Agromyces sp. LHK192	2498704	S	26	2	28	0.00001
Agromyces sp. KACC 19306	2592652	S	20	1	21	0.00001
Agromyces sp. MF30-A	2080742	S	16	1	17	0.00000
Agromyces flavus	589382	S	38	2	40	0.00001
Agromyces aureus	453304	S	22	2	24	0.00001
Agromyces protaetiae	2509455	S	14	1	15	0.00000
Leifsonia xyli	1575	S	76	14	90	0.00002
Leifsonia sp. 21MFCrub1.1	1798223	S	28	25	53	0.00001
Leifsonia sp. PS1209	2724914	S	22	1	23	0.00001
Clavibacter michiganensis	28447	S	141	4	145	0.00004
Leucobacter sp. DSM 101948	1935379	S	37	1	38	0.00001
Leucobacter sp. HDW9C	2714935	S	9	1	10	0.00000
Leucobacter sp. HDW9A	2714933	S	5	0	5	0.00000
Leucobacter sp. HDW9B	2714934	S	2	0	2	0.00000
Leucobacter triazinivorans	1784719	S	23	0	23	0.00001
Agrococcus jejuensis	399736	S	26	0	26	0.00001
Agrococcus sp. SGAir0287	2070347	S	21	0	21	0.00001
Agrococcus carbonis	684552	S	20	1	21	0.00001
Frondihabitans sp. PAMC 28766	1795630	S	38	0	38	0.00001
Frondihabitans sp. 762G35	1446794	S	27	1	28	0.00001
Cryobacterium sp. LW097	1978566	S	35	3	38	0.00001
Cryobacterium sp. GCJ02	2220095	S	7	2	9	0.00000
Cryobacterium arcticum	670052	S	13	2	15	0.00000
Herbiconiux sp. SALV-R1	2735133	S	55	2	57	0.00002
Plantibacter sp. M259	2583822	S	14	6	20	0.00001
Plantibacter sp. PA-3-X8	2480625	S	13	6	19	0.00001
Plantibacter flavus	150123	S	6	2	8	0.00000
Microterricola viridarii	412690	S	44	2	46	0.00001
Salinibacterium sp. UTAS2018	2508880	S	20	0	20	0.00001
Salinibacterium sp. dk2585	2603292	S	13	0	13	0.00000
Salinibacterium sp. CGMCC 1.16371	2079791	S	10	0	10	0.00000
Protaetiibacter intestinalis	2419774	S	35	2	37	0.00001
Humibacter sp. WJ7-1	2599293	S	31	2	33	0.00001
Humibacter sp. BT305	2282656	S	2	9	11	0.00000
Microbacteriaceae bacterium WY83	1804990	S	28	2	30	0.00001
Lysinimonas sp. KACC 19322	2592654	S	27	2	29	0.00001
Cnuibacter physcomitrellae	1619308	S	24	103	127	0.00003
Mycetocola sp. 449	2079792	S	20	0	20	0.00001
Microcella alkaliphila	279828	S	16	0	16	0.00000
Gryllotalpicola sp. 2DFW10M-5	2419771	S	16	0	16	0.00000
Candidatus Rhodoluna planktonica	535712	S	7	0	7	0.00000
Rhodoluna limnophila	232537	S	3	0	3	0.00000
Rhodoluna lacicola	529884	S	1	0	1	0.00000
Candidatus Aquiluna sp. 15G-AUS-rot	2499157	S	5	0	5	0.00000
Marisediminicola antarctica	674079	S	15	0	15	0.00000
Chryseoglobus sp. CTD02-10-2	2750620	S	13	0	13	0.00000
Aurantimicrobium sp. MWH-Mo1	1987356	S	6	0	6	0.00000
Aurantimicrobium sp. MWH-Uga1	2079575	S	2	0	2	0.00000
Diaminobutyricimonas sp. LJ205	2683590	S	6	0	6	0.00000
Pontimonas salivibrio	1159327	S	1	0	1	0.00000
Serinicoccus chungangensis	767452	S	44	4	48	0.00001
Serinicoccus hydrothermalis	1758689	S	44	6	50	0.00001
Serinicoccus marinus	247333	S	35	3	38	0.00001
Serinicoccus profundi	1078471	S	20	1	21	0.00001
Serinicoccus sp. W204	2593973	S	16	2	18	0.00000
Ornithinimicrobium sp. AMA3305	2283195	S	60	3	63	0.00002
Ornithinimicrobium sp. HY006	2508882	S	29	4	33	0.00001
Ornithinimicrobium sp. H23M54	2594265	S	26	0	26	0.00001
Ornithinimicrobium flavum	1288636	S	22	3	25	0.00001
Janibacter melonis	262209	S	47	2	49	0.00001
Janibacter limosus	53458	S	40	3	43	0.00001
Janibacter indicus	857417	S	40	3	43	0.00001
Phycicoccus sp. HDW14	2714941	S	49	1	50	0.00001
Phycicoccus dokdonensis	443156	S	34	1	35	0.00001
Tetrasphaera sp. HKS02	1813880	S	41	1	42	0.00001
Arsenicicoccus sp. oral taxon 190	1658671	S	37	1	38	0.00001
Intrasporangium calvum	53358	S	24	0	24	0.00001
Cellulomonas sp. Y8	2591145	S	64	4	68	0.00002
Cellulomonas sp. JZ18	2654191	S	39	4	43	0.00001
Cellulomonas sp. H30R-01	2704467	S	34	4	38	0.00001
Cellulomonas sp. 40-2	2729175	S	31	0	31	0.00001
Cellulomonas sp. PSBB021	2003551	S	25	4	29	0.00001
Cellulomonas shaoxiangyii	2566013	S	32	3	35	0.00001
Cellulomonas gilvus	11	S	27	2	29	0.00001
Cellulomonas fimi	1708	S	25	3	28	0.00001
Cellulomonas flavigena	1711	S	16	1	17	0.00000
Oerskovia sp. KBS0722	1179673	S	51	0	51	0.00001
Paraoerskovia marina	545619	S	33	0	33	0.00001
Pseudactinotalea sp. HY158	2654547	S	33	0	33	0.00001
Brachybacterium sp. P6-10-X1	1903186	S	31	1	32	0.00001
Brachybacterium sp. SGAir0954	2571029	S	23	1	24	0.00001
Brachybacterium avium	2017485	S	49	9	58	0.00002
Brachybacterium saurashtrense	556288	S	36	3	39	0.00001
Brachybacterium vulturis	2017484	S	33	6	39	0.00001
Brachybacterium ginsengisoli	1331682	S	32	4	36	0.00001
Brachybacterium faecium	43669	S	24	2	26	0.00001
Dermabacter vaginalis	1630135	S	86	5	91	0.00002
Dermabacter jinjuensis	1667168	S	28	10	38	0.00001
Dermabacter hominis	36740	S	14	4	18	0.00000
Devriesea agamarum	472569	S	5	0	5	0.00000
Cellulosimicrobium cellulans	1710	S	39	31	70	0.00002
Cellulosimicrobium sp. BI34T	2587808	S	16	0	16	0.00000
Cellulosimicrobium sp. 72-3	2731680	S	8	15	23	0.00001
Cellulosimicrobium sp. TH-20	1980001	S	2	4	6	0.00000
Xylanimonas allomyrinae	2509459	S	36	3	39	0.00001
Xylanimonas cellulosilytica	186189	S	31	1	32	0.00001
Isoptericola variabilis	139208	S	32	0	32	0.00001
Isoptericola dokdonensis	372663	S	28	0	28	0.00001
Xylanimicrobium sp. FW10M-9	2509457	S	44	9	53	0.00001
Brevibacterium sp. CS2	2575923	S	49	1	50	0.00001
Brevibacterium sp. 'Marine'	2725563	S	17	8	25	0.00001
Brevibacterium sp. o2	2697565	S	16	3	19	0.00001
Brevibacterium sp. WO024	2697563	S	15	0	15	0.00000
Brevibacterium sp. YB235	1496080	S	10	6	16	0.00000
Brevibacterium luteolum	199591	S	24	1	25	0.00001
Brevibacterium linens	1703	S	22	12	34	0.00001
Brevibacterium sandarakinum	629680	S	19	3	22	0.00001
Brevibacterium aurantiacum	273384	S	14	3	17	0.00000
Brevibacterium siliguriense	1136497	S	1	0	1	0.00000
Georgenia sp. ZLJ0423	2483799	S	46	0	46	0.00001
Georgenia sp. Z443	2589797	S	45	0	45	0.00001
Georgenia sp. Z294	2585135	S	33	0	33	0.00001
Sanguibacter keddieii	60920	S	52	0	52	0.00001
Sanguibacter sp. HDW7	2714931	S	33	0	33	0.00001
Miniimonas sp. S16	2171623	S	47	0	47	0.00001
Beutenbergia cavernae	84757	S	35	0	35	0.00001
Mobilicoccus sp. NJES-13	2716227	S	41	0	41	0.00001
Austwickia chelonae	100225	S	22	0	22	0.00001
Dermatophilus congolensis	1863	S	5	0	5	0.00000
Ruania sp. HY168	2603206	S	33	0	33	0.00001
Haloactinobacterium sp. HY164	2675754	S	31	0	31	0.00001
Luteimicrobium xylanilyticum	1133546	S	27	0	27	0.00001
Jonesia denitrificans	43674	S	10	0	10	0.00000
Cutibacterium granulosum	33011	S	24866	253	25119	0.00661
Cutibacterium avidum	33010	S	498	4	502	0.00013
Cutibacterium acnes	1747	S	42	0	42	0.00001
Microlunatus sp. KUDC0627	2596828	S	44	1	45	0.00001
Microlunatus sp. Gsoil 973	2672569	S	36	0	36	0.00001
Microlunatus soli	630515	S	50	1	51	0.00001
Microlunatus phosphovorus	29405	S	28	0	28	0.00001
Tessaracoccus flavescens	399497	S	30	2	32	0.00001
Tessaracoccus timonensis	2161816	S	27	0	27	0.00001
Tessaracoccus aquimaris	1332264	S	20	0	20	0.00001
Tessaracoccus flavus	1610493	S	16	1	17	0.00000
Tessaracoccus sp. T2.5-30	1909732	S	14	0	14	0.00000
Propionibacterium freudenreichii	1744	S	41	8	49	0.00001
Propionibacterium acidifaciens	556499	S	21	0	21	0.00001
Propionibacterium australiense	119981	S	16	0	16	0.00000
Acidipropionibacterium acidipropionici	1748	S	31	1	32	0.00001
Acidipropionibacterium jensenii	1749	S	28	1	29	0.00001
Acidipropionibacterium virtanenii	2057246	S	12	0	12	0.00000
Propioniciclava sp. HDW11	2714937	S	62	1	63	0.00002
Auraticoccus monumenti	675864	S	44	1	45	0.00001
Pseudopropionibacterium propionicum	1750	S	37	0	37	0.00001
Raineyella sp. CBA3103	2662261	S	32	0	32	0.00001
Propionimicrobium sp. Marseille-P3275	1871034	S	1	0	1	0.00000
Nocardioides sp. R-3366	2712223	S	75	1	76	0.00002
Nocardioides sp. HDW12B	2714939	S	54	1	55	0.00001
Nocardioides sp. CF8	110319	S	48	3	51	0.00001
Nocardioides sp. 78	2045452	S	47	1	48	0.00001
Nocardioides sp. S-1144	2582905	S	47	1	48	0.00001
Nocardioides sp. JS614	196162	S	45	0	45	0.00001
Nocardioides sp. dk884	2662361	S	43	2	45	0.00001
Nocardioides sp. KUDC 5002	2589074	S	39	1	40	0.00001
Nocardioides sp. SB3-45	2558918	S	36	0	36	0.00001
Nocardioides sp. dk3136	2575373	S	31	2	33	0.00001
Nocardioides sp. zg-579	2663857	S	31	1	32	0.00001
Nocardioides sp. 603	2483798	S	29	1	30	0.00001
Nocardioides sp. JQ2195	2592334	S	29	0	29	0.00001
Nocardioides sp. HY056	2500546	S	24	1	25	0.00001
Nocardioides sp. HDW12A	2714938	S	14	2	16	0.00000
Nocardioides humi	449461	S	65	2	67	0.00002
Nocardioides daphniae	402297	S	51	6	57	0.00002
Nocardioides euryhalodurans	2518370	S	34	1	35	0.00001
Nocardioides dokdonensis	450734	S	30	4	34	0.00001
Nocardioides seonyuensis	2518371	S	27	2	29	0.00001
Nocardioides baekrokdamisoli	1804624	S	23	0	23	0.00001
Aeromicrobium sp. 592	2079793	S	44	5	49	0.00001
Aeromicrobium sp. MF47	2662028	S	36	4	40	0.00001
Aeromicrobium sp. A1-2	2107713	S	21	0	21	0.00001
Aeromicrobium erythreum	2041	S	38	0	38	0.00001
Aeromicrobium choanae	1736691	S	34	0	34	0.00001
Aeromicrobium marinum	219314	S	23	0	23	0.00001
Friedmanniella luteola	546871	S	68	3	71	0.00002
Friedmanniella sagamiharensis	546874	S	48	4	52	0.00001
Pimelobacter simplex	2045	S	84	3	87	0.00002
Kribbella flavida	182640	S	79	0	79	0.00002
Actinopolymorpha singaporensis	117157	S	57	0	57	0.00002
Marmoricola scoriae	642780	S	53	1	54	0.00001
Micropruina glycogenica	75385	S	23	0	23	0.00001
Streptomyces sp. GS7	2692234	S	72	5	77	0.00002
Streptomyces sp. TLI_053	1855352	S	70	2	72	0.00002
Streptomyces sp. CdTB01	1725411	S	68	7	75	0.00002
Streptomyces sp. ZFG47	2184053	S	64	4	68	0.00002
Streptomyces sp. 3214.6	1882757	S	59	6	65	0.00002
Streptomyces sp. NA02950	2742137	S	57	2	59	0.00002
Streptomyces sp. NHF165	2175864	S	57	1	58	0.00002
Streptomyces sp. SCSIO 3032	1264596	S	55	0	55	0.00001
