name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rhodococcus sp. H-CA8f	1727214	S	4	15	19	0.00001
Rhodococcus sp. 008	1723645	S	4	23	27	0.00001
Rhodococcus sp. AQ5-07	2054902	S	3	9	12	0.00000
Rhodococcus sp. BH4	1807790	S	2	12	14	0.00000
Rhodococcus opacus	37919	S	256	72	328	0.00009
Rhodococcus fascians	1828	S	189	12	201	0.00005
Rhodococcus hoagii	43767	S	188	17	205	0.00005
Rhodococcus rhodochrous	1829	S	130	20	150	0.00004
Rhodococcus pyridinivorans	103816	S	123	265	388	0.00010
Rhodococcus ruber	1830	S	113	9	122	0.00003
Rhodococcus coprophilus	38310	S	107	4	111	0.00003
Rhodococcus jostii	132919	S	63	7	70	0.00002
Rhodococcus erythropolis	1833	S	38	113	151	0.00004
Rhodococcus imtechensis	262776	S	36	22	58	0.00002
Rhodococcus biphenylivorans	1500843	S	17	77	94	0.00002
Rhodococcus aetherivorans	191292	S	12	40	52	0.00001
Rhodococcus qingshengii	334542	S	9	34	43	0.00001
Nocardia brasiliensis	37326	S	278	42	320	0.00008
Nocardia terpenica	455432	S	273	14	287	0.00007
Nocardia sp. CS682	1047172	S	134	16	150	0.00004
Nocardia sp. CFHS0054	2382165	S	101	14	115	0.00003
Nocardia cyriacigeorgica	135487	S	219	39	258	0.00007
Nocardia otitidiscaviarum	1823	S	134	10	144	0.00004
Nocardia farcinica	37329	S	132	31	163	0.00004
Nocardia nova	37330	S	120	5	125	0.00003
Nocardia arthritidis	228602	S	113	5	118	0.00003
Nocardia mangyaensis	2213200	S	106	17	123	0.00003
Nocardia asteroides	1824	S	102	27	129	0.00003
Nocardia seriolae	37332	S	102	16	118	0.00003
Tsukamurella paurometabola	2061	S	222	42	264	0.00007
Tsukamurella tyrosinosolvens	57704	S	141	18	159	0.00004
Dietzia sp. oral taxon 368	712270	S	50	86	136	0.00004
Dietzia timorensis	499555	S	101	26	127	0.00003
Dietzia psychralcaliphila	139021	S	65	13	78	0.00002
Dietzia lutea	546160	S	64	21	85	0.00002
Lawsonella clevelandensis	1528099	S	196	2	198	0.00005
Tomitella sp. HY188	2597660	S	93	1	94	0.00002
Segniliparus rotundus	286802	S	35	0	35	0.00001
Micrococcus luteus	1270	S	144741	16453	161194	0.04196
Micrococcus sp. KBS0714	1179670	S	1983	1062	3045	0.00079
Arthrobacter sp. NEB 688	904039	S	47	0	47	0.00001
Arthrobacter sp. YC-RL1	1652545	S	44	0	44	0.00001
Arthrobacter sp. QXT-31	1357915	S	43	0	43	0.00001
Arthrobacter sp. U41	1849032	S	43	1	44	0.00001
Arthrobacter sp. FB24	290399	S	33	1	34	0.00001
Arthrobacter sp. UKPF54-2	2600159	S	33	4	37	0.00001
Arthrobacter sp. PGP41	2079227	S	31	0	31	0.00001
Arthrobacter sp. ERGS1:01	1704044	S	25	0	25	0.00001
Arthrobacter sp. KBS0702	2578107	S	20	2	22	0.00001
Arthrobacter sp. 24S4-2	2575374	S	19	0	19	0.00001
Arthrobacter sp. PAMC25564	2565366	S	18	0	18	0.00000
Arthrobacter sp. PAMC 25486	1494608	S	15	0	15	0.00000
Arthrobacter sp. YN	2020486	S	14	0	14	0.00000
Arthrobacter sp. ZXY-2	1806905	S	13	0	13	0.00000
Arthrobacter sp. Rue61a	1118963	S	3	1	4	0.00000
Arthrobacter crystallopoietes	37928	S	42	0	42	0.00001
Arthrobacter alpinus	656366	S	34	23	57	0.00002
Arthrobacter dokdonellae	2211210	S	33	0	33	0.00001
Arthrobacter citreus	1670	S	1	0	1	0.00000
Kocuria sp. KD4	2719588	S	24	13	37	0.00001
Kocuria sp. TGY1127_2	2711328	S	19	0	19	0.00000
Kocuria sp. TGY1120_3	2711329	S	12	0	12	0.00000
Kocuria sp. BT304	1702043	S	11	21	32	0.00001
Kocuria rosea	1275	S	58	1	59	0.00002
Kocuria flava	446860	S	49	1	50	0.00001
Kocuria palustris	71999	S	48	0	48	0.00001
Kocuria turfanensis	388357	S	42	2	44	0.00001
Kocuria rhizophila	72000	S	17	33	50	0.00001
Kocuria indica	1049583	S	11	6	17	0.00000
Pseudarthrobacter sp. YJ56	2697569	S	18	1	19	0.00001
Pseudarthrobacter sp. NIBRBAC000502771	2590774	S	10	14	24	0.00001
Pseudarthrobacter sp. NIBRBAC000502772	2590775	S	7	2	9	0.00000
Pseudarthrobacter sp. NIBRBAC000502770	2590785	S	7	9	16	0.00000
Pseudarthrobacter phenanthrenivorans	361575	S	31	0	31	0.00001
Pseudarthrobacter chlorophenolicus	85085	S	19	2	21	0.00001
Pseudarthrobacter sulfonivorans	121292	S	18	7	25	0.00001
Pseudarthrobacter equi	728066	S	17	2	19	0.00000
Glutamicibacter halophytocola	1933880	S	29	1	30	0.00001
Glutamicibacter creatinolyticus	162496	S	28	0	28	0.00001
Glutamicibacter mishrai	1775880	S	11	1	12	0.00000
Glutamicibacter nicotianae	37929	S	8	29	37	0.00001
Glutamicibacter arilaitensis	256701	S	8	0	8	0.00000
Rothia mucilaginosa	43675	S	33	1	34	0.00001
Rothia dentocariosa	2047	S	12	1	13	0.00000
Rothia aeria	172042	S	10	1	11	0.00000
Sinomonas atrocyanea	37927	S	52	0	52	0.00001
Neomicrococcus aestuarii	556325	S	20	0	20	0.00001
Zhihengliuella sp. ISTPL4	2058657	S	19	0	19	0.00001
Nesterenkonia sp. NBAIMH1	2600320	S	12	0	12	0.00000
Paenarthrobacter aurescens	43663	S	9	3	12	0.00000
Psychromicrobium lacuslunae	1618207	S	8	0	8	0.00000
Renibacterium salmoninarum	1646	S	4	0	4	0.00000
Auritidibacter sp. NML130574	2170745	S	4	0	4	0.00000
Kytococcus sedentarius	1276	S	83037	717	83754	0.02180
Dermacoccus nishinomiyaensis	1274	S	89	0	89	0.00002
Luteipulveratus mongoliensis	571913	S	32	0	32	0.00001
Microbacterium sp. No. 7	1714373	S	54	4	58	0.00002
Microbacterium sp. XT11	367477	S	49	1	50	0.00001
Microbacterium sp. 10M-3C3	2483401	S	45	5	50	0.00001
Microbacterium sp. ST-M6	2614638	S	37	0	37	0.00001
Microbacterium sp. L-031	2614639	S	34	2	36	0.00001
Microbacterium sp. PM5	2014534	S	33	1	34	0.00001
Microbacterium sp. BH-3-3-3	1906742	S	32	1	33	0.00001
Microbacterium sp. CBA3102	2603598	S	31	2	33	0.00001
Microbacterium sp. Y-01	2048898	S	31	5	36	0.00001
Microbacterium sp. 4R-513	2567934	S	31	1	32	0.00001
Microbacterium sp. RG1	2489212	S	28	0	28	0.00001
Microbacterium sp. TPU 3598	1938334	S	25	2	27	0.00001
Microbacterium sp. LKL04	912630	S	24	1	25	0.00001
Microbacterium sp. ABRD_28	2268461	S	23	0	23	0.00001
Microbacterium sp. PAMC 28756	1795053	S	20	12	32	0.00001
Microbacterium sp. 1S1	2606451	S	18	4	22	0.00001
Microbacterium sp. SGAir0570	2070348	S	11	62	73	0.00002
Microbacterium sp. 1.5R	1916917	S	4	9	13	0.00000
Microbacterium sp. CGR1	1696072	S	2	5	7	0.00000
Microbacterium sp. str. 'China'	2103230	S	1	6	7	0.00000
Microbacterium foliorum	104336	S	80	7	87	0.00002
Microbacterium hominis	162426	S	65	6	71	0.00002
Microbacterium oleivorans	273677	S	61	2	63	0.00002
Microbacterium oxydans	82380	S	58	11	69	0.00002
Microbacterium pygmaeum	370764	S	56	0	56	0.00001
Microbacterium sediminis	904291	S	39	6	45	0.00001
Microbacterium aurum	36805	S	38	3	41	0.00001
Microbacterium oryzae	743009	S	32	1	33	0.00001
Microbacterium protaetiae	2509458	S	29	1	30	0.00001
Microbacterium lemovicicum	1072463	S	28	0	28	0.00001
Microbacterium chocolatum	84292	S	25	1	26	0.00001
Microbacterium endophyticum	1526412	S	19	0	19	0.00001
Microbacterium testaceum	2033	S	18	0	18	0.00000
Microbacterium wangchenii	2541726	S	9	0	9	0.00000
Microbacterium amylolyticum	936337	S	8	0	8	0.00000
Microbacterium paludicola	300019	S	3	17	20	0.00001
Microbacterium paraoxydans	199592	S	1	6	7	0.00000
Rathayibacter sp. VKM Ac-2759	2609252	S	38	3	41	0.00001
Rathayibacter sp. VKM Ac-2760	2609253	S	38	7	45	0.00001
Rathayibacter sp. VKM Ac-2804	2609257	S	29	9	38	0.00001
Rathayibacter sp. VKM Ac-2801	2609255	S	19	6	25	0.00001
Rathayibacter sp. VKM Ac-2762	2609254	S	10	10	20	0.00001
Rathayibacter sp. VKM Ac-2805	2609258	S	4	4	8	0.00000
Rathayibacter festucae	110937	S	45	24	69	0.00002
Rathayibacter tanaceti	1671680	S	38	2	40	0.00001
Rathayibacter tritici	33888	S	23	2	25	0.00001
Rathayibacter iranicus	59737	S	18	0	18	0.00000
Rathayibacter rathayi	33887	S	8	0	8	0.00000
Rathayibacter toxicus	145458	S	6	0	6	0.00000
Agromyces sp. LHK192	2498704	S	38	3	41	0.00001
Agromyces sp. HY052	2585717	S	33	2	35	0.00001
Agromyces sp. KACC 19306	2592652	S	30	2	32	0.00001
Agromyces sp. MF30-A	2080742	S	18	2	20	0.00001
Agromyces flavus	589382	S	45	2	47	0.00001
Agromyces aureus	453304	S	36	2	38	0.00001
Agromyces protaetiae	2509455	S	21	1	22	0.00001
Curtobacterium sp. MR_MD2014	1561023	S	30	4	34	0.00001
Curtobacterium sp. BH-2-1-1	1905847	S	22	2	24	0.00001
Curtobacterium sp. Csp2	2495430	S	20	18	38	0.00001
Curtobacterium sp. SGAir0471	2070337	S	12	1	13	0.00000
Curtobacterium sp. csp3	2588937	S	11	11	22	0.00001
Curtobacterium flaccumfaciens	2035	S	48	3	51	0.00001
Curtobacterium pusillum	69373	S	29	3	32	0.00001
Leifsonia sp. 21MFCrub1.1	1798223	S	44	34	78	0.00002
Leifsonia sp. PS1209	2724914	S	29	1	30	0.00001
Leifsonia xyli	1575	S	89	10	99	0.00003
Clavibacter michiganensis	28447	S	175	4	179	0.00005
Herbiconiux sp. SALV-R1	2735133	S	112	4	116	0.00003
Leucobacter sp. DSM 101948	1935379	S	54	1	55	0.00001
Leucobacter sp. HDW9A	2714933	S	10	0	10	0.00000
Leucobacter sp. HDW9C	2714935	S	8	0	8	0.00000
Leucobacter sp. HDW9B	2714934	S	1	0	1	0.00000
Leucobacter triazinivorans	1784719	S	32	1	33	0.00001
Cryobacterium sp. LW097	1978566	S	60	3	63	0.00002
Cryobacterium sp. GCJ02	2220095	S	13	2	15	0.00000
Cryobacterium arcticum	670052	S	20	2	22	0.00001
Agrococcus jejuensis	399736	S	24	0	24	0.00001
Agrococcus carbonis	684552	S	23	1	24	0.00001
Agrococcus sp. SGAir0287	2070347	S	22	0	22	0.00001
Frondihabitans sp. PAMC 28766	1795630	S	38	0	38	0.00001
Frondihabitans sp. 762G35	1446794	S	23	0	23	0.00001
Plantibacter sp. M259	2583822	S	20	7	27	0.00001
Plantibacter sp. PA-3-X8	2480625	S	15	5	20	0.00001
Plantibacter flavus	150123	S	6	2	8	0.00000
Microterricola viridarii	412690	S	53	2	55	0.00001
Protaetiibacter intestinalis	2419774	S	47	3	50	0.00001
Humibacter sp. WJ7-1	2599293	S	44	2	46	0.00001
Humibacter sp. BT305	2282656	S	2	8	10	0.00000
Salinibacterium sp. UTAS2018	2508880	S	18	0	18	0.00000
Salinibacterium sp. dk2585	2603292	S	18	0	18	0.00000
Salinibacterium sp. CGMCC 1.16371	2079791	S	9	0	9	0.00000
Cnuibacter physcomitrellae	1619308	S	34	125	159	0.00004
Microbacteriaceae bacterium WY83	1804990	S	33	2	35	0.00001
Lysinimonas sp. KACC 19322	2592654	S	27	1	28	0.00001
Candidatus Rhodoluna planktonica	535712	S	8	0	8	0.00000
Rhodoluna limnophila	232537	S	5	0	5	0.00000
Rhodoluna lacicola	529884	S	4	0	4	0.00000
Candidatus Aquiluna sp. 15G-AUS-rot	2499157	S	7	0	7	0.00000
Candidatus Aquiluna sp. UB-MaderosW2red	1855377	S	1	0	1	0.00000
Mycetocola sp. 449	2079792	S	24	0	24	0.00001
Gryllotalpicola sp. 2DFW10M-5	2419771	S	22	0	22	0.00001
Chryseoglobus sp. CTD02-10-2	2750620	S	22	0	22	0.00001
Microcella alkaliphila	279828	S	21	0	21	0.00001
Marisediminicola antarctica	674079	S	19	0	19	0.00001
Aurantimicrobium sp. MWH-Mo1	1987356	S	10	0	10	0.00000
Aurantimicrobium sp. MWH-Uga1	2079575	S	1	0	1	0.00000
Aurantimicrobium minutum	708131	S	1	0	1	0.00000
Diaminobutyricimonas sp. LJ205	2683590	S	8	0	8	0.00000
Serinicoccus marinus	247333	S	52	3	55	0.00001
Serinicoccus chungangensis	767452	S	52	3	55	0.00001
Serinicoccus hydrothermalis	1758689	S	44	5	49	0.00001
Serinicoccus sp. W204	2593973	S	22	2	24	0.00001
Serinicoccus profundi	1078471	S	18	1	19	0.00001
Janibacter melonis	262209	S	58	3	61	0.00002
Janibacter limosus	53458	S	51	5	56	0.00001
Janibacter indicus	857417	S	37	4	41	0.00001
Ornithinimicrobium sp. AMA3305	2283195	S	56	2	58	0.00002
Ornithinimicrobium sp. H23M54	2594265	S	33	0	33	0.00001
Ornithinimicrobium sp. HY006	2508882	S	29	3	32	0.00001
Ornithinimicrobium flavum	1288636	S	30	3	33	0.00001
Phycicoccus sp. HDW14	2714941	S	54	1	55	0.00001
Phycicoccus dokdonensis	443156	S	39	1	40	0.00001
Tetrasphaera sp. HKS02	1813880	S	58	2	60	0.00002
Arsenicicoccus sp. oral taxon 190	1658671	S	51	1	52	0.00001
Intrasporangium calvum	53358	S	37	0	37	0.00001
Brachybacterium sp. P6-10-X1	1903186	S	29	1	30	0.00001
Brachybacterium sp. SGAir0954	2571029	S	29	1	30	0.00001
Brachybacterium avium	2017485	S	52	11	63	0.00002
Brachybacterium saurashtrense	556288	S	49	5	54	0.00001
Brachybacterium vulturis	2017484	S	38	9	47	0.00001
Brachybacterium faecium	43669	S	31	4	35	0.00001
Brachybacterium ginsengisoli	1331682	S	29	4	33	0.00001
Dermabacter vaginalis	1630135	S	94	3	97	0.00003
Dermabacter jinjuensis	1667168	S	72	19	91	0.00002
Dermabacter hominis	36740	S	45	10	55	0.00001
Devriesea agamarum	472569	S	12	0	12	0.00000
Cellulomonas sp. Y8	2591145	S	71	4	75	0.00002
Cellulomonas sp. JZ18	2654191	S	48	4	52	0.00001
Cellulomonas sp. 40-2	2729175	S	44	0	44	0.00001
Cellulomonas sp. H30R-01	2704467	S	37	3	40	0.00001
Cellulomonas sp. PSBB021	2003551	S	27	3	30	0.00001
Cellulomonas shaoxiangyii	2566013	S	47	3	50	0.00001
Cellulomonas gilvus	11	S	44	2	46	0.00001
Cellulomonas fimi	1708	S	31	2	33	0.00001
Cellulomonas flavigena	1711	S	26	1	27	0.00001
Oerskovia sp. KBS0722	1179673	S	48	0	48	0.00001
Pseudactinotalea sp. HY158	2654547	S	48	0	48	0.00001
Paraoerskovia marina	545619	S	39	0	39	0.00001
Brevibacterium sp. CS2	2575923	S	119	1	120	0.00003
Brevibacterium sp. o2	2697565	S	37	5	42	0.00001
Brevibacterium sp. WO024	2697563	S	35	0	35	0.00001
Brevibacterium sp. 'Marine'	2725563	S	17	6	23	0.00001
Brevibacterium sp. YB235	1496080	S	16	8	24	0.00001
Brevibacterium linens	1703	S	38	16	54	0.00001
Brevibacterium luteolum	199591	S	27	1	28	0.00001
Brevibacterium aurantiacum	273384	S	24	4	28	0.00001
Brevibacterium sandarakinum	629680	S	20	3	23	0.00001
Brevibacterium siliguriense	1136497	S	4	0	4	0.00000
Cellulosimicrobium sp. BI34T	2587808	S	28	1	29	0.00001
Cellulosimicrobium sp. 72-3	2731680	S	8	21	29	0.00001
Cellulosimicrobium sp. TH-20	1980001	S	2	5	7	0.00000
Cellulosimicrobium cellulans	1710	S	34	37	71	0.00002
Isoptericola variabilis	139208	S	39	0	39	0.00001
Isoptericola dokdonensis	372663	S	39	0	39	0.00001
Xylanimonas allomyrinae	2509459	S	36	2	38	0.00001
Xylanimonas cellulosilytica	186189	S	35	1	36	0.00001
Xylanimicrobium sp. FW10M-9	2509457	S	51	6	57	0.00002
Georgenia sp. ZLJ0423	2483799	S	50	0	50	0.00001
Georgenia sp. Z443	2589797	S	42	0	42	0.00001
Georgenia sp. Z294	2585135	S	33	0	33	0.00001
Miniimonas sp. S16	2171623	S	58	0	58	0.00002
Beutenbergia cavernae	84757	S	43	0	43	0.00001
Sanguibacter keddieii	60920	S	50	0	50	0.00001
Sanguibacter sp. HDW7	2714931	S	39	0	39	0.00001
Haloactinobacterium sp. HY164	2675754	S	45	0	45	0.00001
Ruania sp. HY168	2603206	S	35	0	35	0.00001
Mobilicoccus sp. NJES-13	2716227	S	39	0	39	0.00001
Austwickia chelonae	100225	S	31	0	31	0.00001
Dermatophilus congolensis	1863	S	2	0	2	0.00000
Luteimicrobium xylanilyticum	1133546	S	44	0	44	0.00001
Jonesia denitrificans	43674	S	6	0	6	0.00000
Cutibacterium granulosum	33011	S	79412	709	80121	0.02085
Cutibacterium avidum	33010	S	1543	12	1555	0.00040
Cutibacterium acnes	1747	S	128	1	129	0.00003
Microlunatus sp. KUDC0627	2596828	S	48	1	49	0.00001
Microlunatus sp. Gsoil 973	2672569	S	26	0	26	0.00001
Microlunatus soli	630515	S	64	1	65	0.00002
Microlunatus phosphovorus	29405	S	43	0	43	0.00001
Propionibacterium freudenreichii	1744	S	108	13	121	0.00003
Propionibacterium acidifaciens	556499	S	27	0	27	0.00001
Propionibacterium australiense	119981	S	22	0	22	0.00001
Tessaracoccus flavescens	399497	S	42	2	44	0.00001
Tessaracoccus timonensis	2161816	S	34	0	34	0.00001
Tessaracoccus flavus	1610493	S	23	1	24	0.00001
Tessaracoccus aquimaris	1332264	S	22	0	22	0.00001
Tessaracoccus sp. T2.5-30	1909732	S	21	0	21	0.00001
Acidipropionibacterium acidipropionici	1748	S	54	2	56	0.00001
Acidipropionibacterium jensenii	1749	S	39	1	40	0.00001
Acidipropionibacterium virtanenii	2057246	S	24	0	24	0.00001
Propioniciclava sp. HDW11	2714937	S	84	0	84	0.00002
Auraticoccus monumenti	675864	S	49	0	49	0.00001
Raineyella sp. CBA3103	2662261	S	42	0	42	0.00001
Pseudopropionibacterium propionicum	1750	S	39	0	39	0.00001
Propionimicrobium sp. Marseille-P3275	1871034	S	2	0	2	0.00000
Nocardioides sp. R-3366	2712223	S	110	2	112	0.00003
Nocardioides sp. S-1144	2582905	S	59	2	61	0.00002
Nocardioides sp. 78	2045452	S	57	2	59	0.00002
Nocardioides sp. HDW12B	2714939	S	57	1	58	0.00002
Nocardioides sp. JS614	196162	S	53	1	54	0.00001
Nocardioides sp. SB3-45	2558918	S	49	0	49	0.00001
Nocardioides sp. CF8	110319	S	48	7	55	0.00001
Nocardioides sp. KUDC 5002	2589074	S	48	1	49	0.00001
Nocardioides sp. dk884	2662361	S	47	3	50	0.00001
Nocardioides sp. zg-579	2663857	S	42	2	44	0.00001
Nocardioides sp. dk3136	2575373	S	33	2	35	0.00001
Nocardioides sp. JQ2195	2592334	S	33	0	33	0.00001
Nocardioides sp. HY056	2500546	S	28	1	29	0.00001
Nocardioides sp. 603	2483798	S	22	1	23	0.00001
Nocardioides sp. HDW12A	2714938	S	14	3	17	0.00000
Nocardioides daphniae	402297	S	82	8	90	0.00002
Nocardioides humi	449461	S	75	2	77	0.00002
Nocardioides dokdonensis	450734	S	43	5	48	0.00001
Nocardioides seonyuensis	2518371	S	39	2	41	0.00001
Nocardioides euryhalodurans	2518370	S	38	1	39	0.00001
Nocardioides baekrokdamisoli	1804624	S	32	0	32	0.00001
Aeromicrobium sp. 592	2079793	S	49	2	51	0.00001
Aeromicrobium sp. MF47	2662028	S	46	2	48	0.00001
Aeromicrobium sp. A1-2	2107713	S	40	0	40	0.00001
Aeromicrobium erythreum	2041	S	49	1	50	0.00001
Aeromicrobium choanae	1736691	S	48	1	49	0.00001
Aeromicrobium marinum	219314	S	39	0	39	0.00001
Friedmanniella luteola	546871	S	61	1	62	0.00002
Friedmanniella sagamiharensis	546874	S	59	2	61	0.00002
Pimelobacter simplex	2045	S	96	5	101	0.00003
Kribbella flavida	182640	S	84	0	84	0.00002
Actinopolymorpha singaporensis	117157	S	62	0	62	0.00002
Marmoricola scoriae	642780	S	61	2	63	0.00002
Micropruina glycogenica	75385	S	34	0	34	0.00001
Streptomyces sp. GS7	2692234	S	87	7	94	0.00002
Streptomyces sp. NA02950	2742137	S	80	2	82	0.00002
Streptomyces sp. NHF165	2175864	S	79	1	80	0.00002
Streptomyces sp. ZFG47	2184053	S	77	4	81	0.00002
Streptomyces sp. SCSIO 3032	1264596	S	70	0	70	0.00002
Streptomyces sp. TLI_053	1855352	S	69	2	71	0.00002
Streptomyces sp. QHH-9511	2684468	S	67	6	73	0.00002
Streptomyces sp. fd1-xmd	1812480	S	66	10	76	0.00002
Streptomyces sp. CdTB01	1725411	S	65	6	71	0.00002
Streptomyces sp. 3214.6	1882757	S	61	6	67	0.00002
Streptomyces sp. SirexAA-E	862751	S	57	5	62	0.00002
Streptomyces sp. QMT-12	2717324	S	57	1	58	0.00002
Streptomyces sp. GSSD-12	2282738	S	57	1	58	0.00002
Streptomyces sp. T44	2686304	S	55	5	60	0.00002
Streptomyces sp. Go-475	2072505	S	51	12	63	0.00002
Streptomyces sp. SM18	1736046	S	51	3	54	0.00001
Streptomyces sp. DSM 40868	2721173	S	51	6	57	0.00002
Streptomyces sp. NA00687	2742130	S	50	1	51	0.00001
Streptomyces sp. 2323.1	1938841	S	49	5	54	0.00001
Streptomyces sp. W1SF4	2305220	S	48	6	54	0.00001
Streptomyces sp. M2	646637	S	48	4	52	0.00001
Streptomyces sp. Z423-1	2730915	S	48	4	52	0.00001
Streptomyces sp. SAT1	1849967	S	48	5	53	0.00001
Streptomyces sp. Tu 2975	2676871	S	44	6	50	0.00001
Streptomyces sp. TN58	234612	S	43	6	49	0.00001
Streptomyces sp. SUK 48	2582831	S	43	14	57	0.00001
Streptomyces sp. C8S0	2585716	S	43	2	45	0.00001
Streptomyces sp. JB150	2714844	S	42	6	48	0.00001
Streptomyces sp. NA04227	2742136	S	42	1	43	0.00001
Streptomyces sp. GY16	2653200	S	41	3	44	0.00001
Streptomyces sp. Z022	1442032	S	41	4	45	0.00001
Streptomyces sp. RTd22	1841249	S	40	4	44	0.00001
Streptomyces sp. P3	2135430	S	40	3	43	0.00001
Streptomyces sp. CMB-StM0423	2059884	S	40	5	45	0.00001
Streptomyces sp. S4.7	2705439	S	39	7	46	0.00001
Streptomyces sp. RPA4-2	2721244	S	38	4	42	0.00001
Streptomyces sp. HM190	2695266	S	37	3	40	0.00001
Streptomyces sp. WAC 01438	2203204	S	36	4	40	0.00001
Streptomyces sp. Rer75	2750011	S	36	5	41	0.00001
Streptomyces sp. YIM 121038	2136401	S	35	6	41	0.00001
Streptomyces sp. jing01	2726118	S	33	10	43	0.00001
Streptomyces sp. SYP-A7193	2662065	S	33	11	44	0.00001
Streptomyces sp. CNQ-509	444103	S	33	14	47	0.00001
Streptomyces sp. CCM_MD2014	1561022	S	29	13	42	0.00001
Streptomyces sp. 769	1262452	S	28	16	44	0.00001
Streptomyces sp. WAC 06738	2203210	S	27	12	39	0.00001
Streptomyces sp. RLB1-33	2721243	S	25	11	36	0.00001
Streptomyces sp. HF10	2692233	S	24	9	33	0.00001
Streptomyces sp. RPA4-5	2721245	S	24	13	37	0.00001
Streptomyces sp. WAC 01529	2203205	S	24	4	28	0.00001
Streptomyces sp. ADI95-16	1522758	S	23	10	33	0.00001
Streptomyces sp. S1D4-11	2721246	S	23	9	32	0.00001
Streptomyces sp. QMT-28	2662397	S	22	2	24	0.00001
Streptomyces sp. CB09001	2083284	S	20	9	29	0.00001
Streptomyces sp. Tu6071	355249	S	20	44	64	0.00002
Streptomyces sp. Mg1	465541	S	20	9	29	0.00001
Streptomyces sp. CLI2509	1984801	S	20	48	68	0.00002
Streptomyces sp. CB04723	2748873	S	18	32	50	0.00001
Streptomyces sp. Sge12	1972846	S	18	16	34	0.00001
Streptomyces sp. Tue 6075	1661694	S	16	10	26	0.00001
Streptomyces sp. 604F	1476754	S	14	72	86	0.00002
Streptomyces sp. WAC06273	2487422	S	13	39	52	0.00001
Streptomyces sp. SS52	2563602	S	13	44	57	0.00002
Streptomyces sp. S8	1837283	S	13	10	23	0.00001
Streptomyces sp. CFMR 7	1649184	S	13	36	49	0.00001
Streptomyces sp. MOE7	1961713	S	13	19	32	0.00001
Streptomyces sp. 11-1-2	1851167	S	12	43	55	0.00001
Streptomyces sp. NEAU-S7GS2	2202000	S	12	8	20	0.00001
Streptomyces sp. S063	2005885	S	10	4	14	0.00000
Streptomyces sp. NA02536	2742133	S	9	43	52	0.00001
Streptomyces sp. endophyte_N2	2153485	S	9	7	16	0.00000
Streptomyces sp. FR-008	206662	S	7	78	85	0.00002
Streptomyces sp. RLB3-17	2594455	S	7	108	115	0.00003
Streptomyces sp. 3211	1964449	S	7	5	12	0.00000
Streptomyces sp. VN1	1821625	S	6	43	49	0.00001
Streptomyces sp. DUT11	1914992	S	5	22	27	0.00001
Streptomyces sp. S1A1-7	2594459	S	4	32	36	0.00001
Streptomyces sp. SGAir0924	2109593	S	4	12	16	0.00000
Streptomyces sp. 2114.2	1881022	S	3	44	47	0.00001
Streptomyces sp. PAMC 26508	1265601	S	3	28	31	0.00001
Streptomyces sp. NA03103	2742134	S	3	12	15	0.00000
Streptomyces sp. M56	1495638	S	3	12	15	0.00000
Streptomyces sp. CC0208	2306165	S	2	191	193	0.00005
Streptomyces sp. S501	2420135	S	2	18	20	0.00001
Streptomyces sp. GF20	2692235	S	2	17	19	0.00001
Streptomyces sp. RLB3-6	2594457	S	2	77	79	0.00002
Streptomyces sp. WAC00288	2094021	S	1	10	11	0.00000
Streptomyces venezuelae	54571	S	317	38	355	0.00009
Streptomyces globisporus	1908	S	56	41	97	0.00003
Streptomyces griseus	1911	S	51	23	74	0.00002
Streptomyces anulatus	1892	S	36	10	46	0.00001
Streptomyces bacillaris	68179	S	1	5	6	0.00000
Streptomyces albus	1888	S	136	6	142	0.00004
Streptomyces seoulensis	73044	S	116	14	130	0.00003
Streptomyces tsukubensis	83656	S	112	5	117	0.00003
Streptomyces lydicus	47763	S	93	52	145	0.00004
Streptomyces chartreusis	1969	S	89	17	106	0.00003
Streptomyces niveus	193462	S	85	17	102	0.00003
Streptomyces spectabilis	68270	S	84	13	97	0.00003
Streptomyces bingchenggensis	379067	S	82	2	84	0.00002
Streptomyces xinghaiensis	1038928	S	80	3	83	0.00002
Streptomyces ficellus	1977088	S	77	7	84	0.00002
Streptomyces aureoverticillatus	66871	S	75	7	82	0.00002
Streptomyces griseoviridis	45398	S	74	6	80	0.00002
Streptomyces clavuligerus	1901	S	69	2	71	0.00002
Streptomyces hundungensis	1077946	S	68	4	72	0.00002
Streptomyces hygroscopicus	1912	S	67	247	314	0.00008
Streptomyces albulus	68570	S	67	6	73	0.00002
Streptomyces globosus	68209	S	67	6	73	0.00002
Streptomyces lincolnensis	1915	S	66	7	73	0.00002
Streptomyces luteoverticillatus	66425	S	66	4	70	0.00002
Streptomyces viridosporus	67581	S	62	10	72	0.00002
Streptomyces lunaelactis	1535768	S	61	2	63	0.00002
Streptomyces asterosporus	285570	S	59	10	69	0.00002
Streptomyces rectiverticillatus	173860	S	59	4	63	0.00002
Streptomyces nigra	1827580	S	58	8	66	0.00002
Streptomyces xiamenensis	408015	S	56	1	57	0.00002
Streptomyces avermitilis	33903	S	56	5	61	0.00002
Streptomyces rimosus	1927	S	55	2	57	0.00002
Streptomyces atratus	1893	S	55	2	57	0.00002
Streptomyces griseorubiginosus	67304	S	55	7	62	0.00002
