name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Saccharomonospora cyanea	40989	S	2	0	2	0.00000
Kibdelosporangium phytohabitans	860235	S	6	0	6	0.00000
Actinosynnema pretiosum	42197	S	1	5	6	0.00000
Actinoalloteichus sp. GBA129-24	1612551	S	3	2	5	0.00000
Bifidobacterium scardovii	158787	S	56	0	56	0.00001
Bifidobacterium longum	216816	S	27	1	28	0.00001
Bifidobacterium pseudolongum	1694	S	8	0	8	0.00000
Bifidobacterium bifidum	1681	S	3	0	3	0.00000
Bifidobacterium animalis	28025	S	3	3	6	0.00000
Bifidobacterium dentium	1689	S	3	0	3	0.00000
Bifidobacterium angulatum	1683	S	3	0	3	0.00000
Bifidobacterium coryneforme	1687	S	1	0	1	0.00000
Gardnerella vaginalis	2702	S	1	0	1	0.00000
Actinomadura verrucosospora	46165	S	42	0	42	0.00001
Thermomonospora curvata	2020	S	1	0	1	0.00000
Streptosporangium roseum	2001	S	18	0	18	0.00000
Streptosporangium sp. 'caverna'	2202249	S	1	0	1	0.00000
Nonomuraea sp. ATCC 55076	1909395	S	4	0	4	0.00000
Streptomonospora sp. M2	2498135	S	5	0	5	0.00000
Geodermatophilus obscurus	1861	S	5	24	29	0.00001
Modestobacter marinus	477641	S	1	3	4	0.00000
Actinopolyspora erythraea	414996	S	31	0	31	0.00001
Jiangella sp. DSM 45060	1798224	S	16	0	16	0.00000
Jiangella alkaliphila	419479	S	3	0	3	0.00000
Frankia alni	1859	S	10	0	10	0.00000
Frankia casuarinae	106370	S	3	0	3	0.00000
Frankia sp. EAN1pec	298653	S	2	0	2	0.00000
Frankia inefficax	298654	S	1	0	1	0.00000
Stackebrandtia nassauensis	283811	S	9	0	9	0.00000
Nakamurella panacisegetis	1090615	S	2	0	2	0.00000
Epidermidibacterium keratini	1891644	S	1	0	1	0.00000
Catenulispora acidiphila	304895	S	1	0	1	0.00000
Actinobacteria bacterium IMCC26256	1650658	S	1	0	1	0.00000
Rubrobacter radiotolerans	42256	S	62	0	62	0.00002
Rubrobacter sp. SCSIO 52915	2653852	S	24	0	24	0.00001
Rubrobacter xylanophilus	49319	S	14	0	14	0.00000
Ilumatobacter coccineus	467094	S	49	0	49	0.00001
Gordonibacter pamelaeae	471189	S	1	0	1	0.00000
Gordonibacter urolithinfaciens	1335613	S	1	0	1	0.00000
Conexibacter woesei	191495	S	5	0	5	0.00000
Euzebya sp. DY32-46	1608957	S	3	0	3	0.00000
Egicoccus halophilus	1670830	S	1	0	1	0.00000
Actinobacteria bacterium IMCC19121	1848754	S	1	0	1	0.00000
Deinococcus radiopugnans	57497	S	131	8	139	0.00003
Deinococcus wulumuqiensis	980427	S	80	0	80	0.00002
Deinococcus ficus	317577	S	7	0	7	0.00000
Deinococcus sp. NW-56	2080419	S	4	0	4	0.00000
Deinococcus peraridilitoris	432329	S	3	0	3	0.00000
Deinococcus proteolyticus	55148	S	1	0	1	0.00000
Truepera radiovictrix	332249	S	1	0	1	0.00000
Meiothermus silvanus	52022	S	12	0	12	0.00000
Meiothermus ruber	277	S	2	0	2	0.00000
Oceanithermus profundus	187137	S	3	0	3	0.00000
Thermus sp. CCB_US3_UF1	1111069	S	1	1	2	0.00000
Nostoc sp. PCC 7524	28072	S	2	0	2	0.00000
Nostoc sp. NIES-3756	1751286	S	1	40	41	0.00001
Nostoc sphaeroides	446679	S	8	0	8	0.00000
Trichormus azollae	1164	S	1	0	1	0.00000
Microchaete diplosiphon	1197	S	6	2	8	0.00000
Rivularia sp. PCC 7116	373994	S	4	0	4	0.00000
Calothrix sp. NIES-2100	1954172	S	1	5	6	0.00000
Calothrix sp. NIES-3974	2005462	S	1	0	1	0.00000
Scytonema sp. NIES-4073	2005464	S	1	0	1	0.00000
Sphaerospermopsis kisseleviana	289435	S	1	0	1	0.00000
Fischerella sp. NIES-4106	2005456	S	1	0	1	0.00000
Oxynema sp. AP17	2064643	S	33	0	33	0.00001
Trichodesmium erythraeum	1206	S	2	0	2	0.00000
Geitlerinema sp. PCC 7407	1173025	S	1	0	1	0.00000
Rippkaea orientalis	2546366	S	1	0	1	0.00000
Synechococcus sp. RCC307	316278	S	2	0	2	0.00000
Synechococcus sp. WH 7803	32051	S	1	0	1	0.00000
Synechococcus sp. WH 8101	59932	S	1	0	1	0.00000
Synechococcus sp. PCC 6312	195253	S	1	0	1	0.00000
Synechococcus sp. PCC 7336	195250	S	1	0	1	0.00000
Cyanobium gracile	59930	S	1	0	1	0.00000
Acaryochloris marina	155978	S	4	0	4	0.00000
Leptolyngbya sp. NIES-3755	1752064	S	3	0	3	0.00000
Prochlorococcus sp. MIT 0801	1501269	S	1	0	1	0.00000
Stanieria cyanosphaera	102116	S	9	0	9	0.00000
Mycoplasma capricolum	2095	S	6	0	6	0.00000
Mycoplasma synoviae	2109	S	2	0	2	0.00000
Mycoplasma mobile	2118	S	2	0	2	0.00000
Mycoplasma bovirhinis	29553	S	1	0	1	0.00000
Mycoplasma conjunctivae	45361	S	1	1	2	0.00000
Mycoplasma iowae	2116	S	1	0	1	0.00000
Mycoplasma columborale	171282	S	1	0	1	0.00000
Mycoplasma californicum	2113	S	1	0	1	0.00000
Candidatus Hepatoplasma crinochetorum	295596	S	1	0	1	0.00000
Armatimonadetes bacterium Uphvl-Ar1	2004467	S	17	0	17	0.00000
Chloroflexus aggregans	152260	S	3	0	3	0.00000
Roseiflexus castenholzii	120962	S	2	0	2	0.00000
Sphaerobacter thermophilus	2057	S	2	0	2	0.00000
Tepidiforma bonchosmolovskayae	2601677	S	3	0	3	0.00000
Anaerolinea thermophila	167964	S	1	0	1	0.00000
Brevefilum fermentans	1986204	S	1	0	1	0.00000
Candidatus Promineofilum breve	1806508	S	1	0	1	0.00000
Salmonella enterica	28901	S	385938	233093	619031	0.15291
Salmonella bongori	54736	S	1865	155	2020	0.00050
Salmonella sp. SSDFZ54	2500542	S	111	470	581	0.00014
Salmonella sp. S13	2686305	S	78	682	760	0.00019
Salmonella sp. HNK130	2664291	S	9	1574	1583	0.00039
Salmonella sp. SCFS4	2725417	S	6	48	54	0.00001
Salmonella sp. SSDFZ69	2500543	S	2	42	44	0.00001
Escherichia coli	562	S	162720	399579	562299	0.13889
Escherichia albertii	208962	S	4072	184	4256	0.00105
Escherichia sp. E4742	2044467	S	2674	123	2797	0.00069
Escherichia sp. SCLE84	2725997	S	60	505	565	0.00014
Escherichia marmotae	1499973	S	2689	95	2784	0.00069
Escherichia fergusonii	564	S	2268	451	2719	0.00067
Shigella dysenteriae	622	S	4512	5045	9557	0.00236
Shigella boydii	621	S	2955	7975	10930	0.00270
Shigella flexneri	623	S	2233	24320	26553	0.00656
Shigella sonnei	624	S	378	845	1223	0.00030
Shigella sp. PAMC 28760	1813821	S	1	906	907	0.00022
Citrobacter freundii	546	S	366	1252	1618	0.00040
Citrobacter werkmanii	67827	S	228	126	354	0.00009
Citrobacter portucalensis	1639133	S	201	177	378	0.00009
Citrobacter freundii complex sp. CFNIH9	2077149	S	106	257	363	0.00009
Citrobacter braakii	57706	S	81	134	215	0.00005
Citrobacter freundii complex sp. CFNIH2	2066049	S	39	33	72	0.00002
Citrobacter youngae	133448	S	24	55	79	0.00002
Citrobacter freundii complex sp. CFNIH3	2077147	S	13	26	39	0.00001
Citrobacter freundii complex sp. CFNIH4	2077148	S	1	7	8	0.00000
Citrobacter sp. NMI7904_11	2653932	S	208	28	236	0.00006
Citrobacter sp. SNU WT2	2562449	S	207	9	216	0.00005
Citrobacter sp. LY-1	2546350	S	139	23	162	0.00004
Citrobacter sp. CFNIH10	1920110	S	23	87	110	0.00003
Citrobacter sp. CRE-46	1703250	S	15	41	56	0.00001
Citrobacter sp. TSA-1	184912	S	10	17	27	0.00001
Citrobacter sp. FDAARGOS_156	1702170	S	10	23	33	0.00001
Citrobacter sp. CF971	2566012	S	4	33	37	0.00001
Citrobacter sp. Y3	2716879	S	1	28	29	0.00001
Citrobacter rodentium	67825	S	321	6	327	0.00008
Citrobacter amalonaticus	35703	S	241	515	756	0.00019
Citrobacter farmeri	67824	S	137	11	148	0.00004
Citrobacter koseri	545	S	104	177	281	0.00007
Citrobacter pasteurii	1563222	S	21	44	65	0.00002
Enterobacter hormaechei	158836	S	632	817	1449	0.00036
Enterobacter cloacae	550	S	631	237	868	0.00021
Enterobacter asburiae	61645	S	229	81	310	0.00008
Enterobacter ludwigii	299767	S	185	46	231	0.00006
Enterobacter roggenkampii	1812935	S	138	28	166	0.00004
Enterobacter cancerogenus	69218	S	110	1	111	0.00003
Enterobacter kobei	208224	S	80	49	129	0.00003
Enterobacter chengduensis	2494701	S	50	2	52	0.00001
Enterobacter cloacae complex sp.	2027919	S	45	11	56	0.00001
Enterobacter sichuanensis	2071710	S	26	2	28	0.00001
Enterobacter cloacae complex sp. ECNIH7	1915310	S	8	4	12	0.00000
Enterobacter cloacae complex sp. FDA-CDC-AR_0132	2077137	S	6	6	12	0.00000
Enterobacter cloacae complex sp. FDA-CDC-AR_0164	2077136	S	4	3	7	0.00000
Enterobacter sp. 638	399742	S	193	2	195	0.00005
Enterobacter sp. SA187	1914861	S	191	0	191	0.00005
Enterobacter sp. E76	2596949	S	129	3	132	0.00003
Enterobacter sp. R4-368	1166130	S	40	6	46	0.00001
Enterobacter sp. N18-03635	2500132	S	13	9	22	0.00001
Enterobacter sp. DSM 30060	2747372	S	9	10	19	0.00000
Enterobacter sp. ODB01	1827481	S	7	6	13	0.00000
Enterobacter sp. E20	1560339	S	6	4	10	0.00000
Enterobacter sp. HK169	1868135	S	6	5	11	0.00000
Enterobacter sp. 18A13	2565914	S	2	3	5	0.00000
Enterobacter oligotrophica	2478464	S	100	1	101	0.00003
Enterobacter soli	885040	S	65	0	65	0.00002
Enterobacter bugandensis	881260	S	45	1	46	0.00001
Klebsiella pneumoniae	573	S	1162	888	2050	0.00051
Klebsiella oxytoca	571	S	483	121	604	0.00015
Klebsiella aerogenes	548	S	381	15	396	0.00010
Klebsiella huaxiensis	2153354	S	129	2	131	0.00003
Klebsiella michiganensis	1134687	S	106	44	150	0.00004
Klebsiella variicola	244366	S	95	40	135	0.00003
Klebsiella sp. FDAARGOS_511	2488567	S	53	2	55	0.00001
Klebsiella sp. P1CD1	2267618	S	15	25	40	0.00001
Klebsiella sp. PO552	1972757	S	5	3	8	0.00000
Klebsiella sp. M5al	1934254	S	2	3	5	0.00000
Klebsiella sp. MPUS7	2697371	S	2	2	4	0.00000
Klebsiella sp. LTGPAF-6F	1905288	S	1	5	6	0.00000
Klebsiella sp. LY	2015795	S	1	1	2	0.00000
Klebsiella quasipneumoniae	1463165	S	49	150	199	0.00005
Klebsiella quasivariicola	2026240	S	12	9	21	0.00001
Klebsiella grimontii	2058152	S	4	6	10	0.00000
Raoultella planticola	575	S	748	78	826	0.00020
Raoultella electrica	1259973	S	76	4	80	0.00002
Raoultella ornithinolytica	54291	S	71	144	215	0.00005
Raoultella terrigena	577	S	60	26	86	0.00002
Raoultella sp. NCTC 9189	2583577	S	8	10	18	0.00000
Raoultella sp. X13	2259647	S	2	17	19	0.00000
Leclercia adecarboxylata	83655	S	390	214	604	0.00015
Leclercia sp. 29361	2714951	S	101	5	106	0.00003
Leclercia sp. J807	2681307	S	29	29	58	0.00001
Leclercia sp. W17	2282309	S	21	30	51	0.00001
Leclercia sp. 119287	2681308	S	19	14	33	0.00001
Leclercia sp. 1106151	2681309	S	16	67	83	0.00002
Leclercia sp. W6	2282310	S	10	14	24	0.00001
Leclercia sp. LSNIH1	1920114	S	7	27	34	0.00001
Leclercia sp. LSNIH3	1920116	S	1	19	20	0.00001
Cronobacter sakazakii	28141	S	204	71	275	0.00007
Cronobacter condimenti	1163710	S	99	5	104	0.00003
Cronobacter turicensis	413502	S	73	7	80	0.00002
Cronobacter sp. JZ38	1906275	S	48	74	122	0.00003
Cronobacter dublinensis	413497	S	46	3	49	0.00001
Cronobacter universalis	535744	S	33	7	40	0.00001
Cronobacter malonaticus	413503	S	31	23	54	0.00001
Cronobacter muytjensii	413501	S	7	12	19	0.00000
Kosakonia cowanii	208223	S	116	20	136	0.00003
Kosakonia sacchari	1158459	S	106	8	114	0.00003
Kosakonia arachidis	551989	S	84	2	86	0.00002
Kosakonia oryzae	497725	S	82	140	222	0.00006
Kosakonia sp. CCTCC M2018092	2492396	S	44	12	56	0.00001
Kosakonia radicincitans	283686	S	18	79	97	0.00002
Lelliottia amnigena	61646	S	193	4	197	0.00005
Lelliottia jeotgali	1907578	S	128	10	138	0.00003
Lelliottia sp. WB101	2153385	S	126	9	135	0.00003
Lelliottia nimipressuralis	69220	S	70	7	77	0.00002
Enterobacteriaceae bacterium strain FGI 57	693444	S	261	1	262	0.00006
Enterobacteriaceae bacterium ENNIH1	2066051	S	70	1	71	0.00002
Plautia stali symbiont	891974	S	37	0	37	0.00001
Enterobacteriaceae bacterium A-F18	2045202	S	14	2	16	0.00000
Enterobacteriaceae endosymbiont of Plateumaris pusilla	2675795	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Macroplea appendiculata	2675790	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Donacia cincticornis	2675773	S	1	0	1	0.00000
Enterobacteriaceae bacterium S05	2052938	S	1	2	3	0.00000
Enterobacteriaceae bacterium ENNIH3	1920128	S	1	18	19	0.00000
Cedecea neteri	158822	S	201	9	210	0.00005
Cedecea sp. FDAARGOS_727	2545798	S	99	3	102	0.00003
Cedecea lapagei	158823	S	61	4	65	0.00002
Kluyvera sp. PO2S7	2705459	S	169	7	176	0.00004
Kluyvera intermedia	61648	S	159	6	165	0.00004
[Enterobacter] lignolyticus	1334193	S	201	3	204	0.00005
Pluralibacter gergoviae	61647	S	122	1	123	0.00003
Atlantibacter hermannii	565	S	283	1	284	0.00007
Pseudescherichia vulneris	566	S	250	0	250	0.00006
Buttiauxella agrestis	82977	S	110	6	116	0.00003
Buttiauxella sp. 3AFRM03	2479367	S	105	5	110	0.00003
Scandinavium goeteborgense	1851514	S	172	0	172	0.00004
Yokenella regensburgei	158877	S	152	1	153	0.00004
Gibbsiella quercinecans	929813	S	109	0	109	0.00003
Izhakiella sp. KSNA2	2579935	S	108	0	108	0.00003
Shimwellia blattae	563	S	102	0	102	0.00003
Candidatus Hamiltonella defensa	138072	S	27	0	27	0.00001
secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	7	0	7	0.00000
secondary endosymbiont of Heteropsylla cubana	134287	S	2	0	2	0.00000
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	S	4	0	4	0.00000
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	S	3	0	3	0.00000
Blochmannia endosymbiont of Camponotus nipponensis	2681986	S	1	0	1	0.00000
Candidatus Blochmannia vafer	251535	S	3	0	3	0.00000
Candidatus Doolittlea endobia	1778262	S	8	1	9	0.00000
Candidatus Hoaglandella endobia	1778263	S	8	0	8	0.00000
Candidatus Purcelliella pentastirinorum	472834	S	4	0	4	0.00000
Candidatus Annandia adelgestsuga	1302411	S	3	0	3	0.00000
Candidatus Mikella endobia	1778264	S	2	0	2	0.00000
secondary endosymbiont of Trabutina mannipara	1835721	S	1	0	1	0.00000
Candidatus Tachikawaea gelatinosa	1410383	S	1	0	1	0.00000
Candidatus Ishikawaella capsulata	168169	S	23	0	23	0.00001
Limnobaculum parvum	2172103	S	22	0	22	0.00001
Metakosakonia sp. MRY16-398	2487150	S	7	1	8	0.00000
Candidatus Moranella endobia	1048758	S	4	0	4	0.00000
Candidatus Riesia pediculischaeffi	428411	S	2	0	2	0.00000
Serratia marcescens	615	S	126	53	179	0.00004
Serratia sp. P2ACOL2	2482769	S	10	10	20	0.00000
Serratia sp. FGI94	671990	S	3	0	3	0.00000
Serratia sp. ATCC 39006	104623	S	2	0	2	0.00000
Serratia sp. FDAARGOS_506	2420306	S	1	0	1	0.00000
Serratia sp. KUDC3025	2597702	S	1	0	1	0.00000
Serratia fonticola	47917	S	11	0	11	0.00000
Serratia symbiotica	138074	S	9	0	9	0.00000
Serratia plymuthica	82996	S	8	0	8	0.00000
Serratia odorifera	618	S	4	0	4	0.00000
Serratia ficaria	61651	S	1	1	2	0.00000
Serratia rubidaea	61652	S	1	0	1	0.00000
Serratia surfactantfaciens	2741499	S	1	0	1	0.00000
Yersinia pestis	632	S	51	101	152	0.00004
Yersinia pseudotuberculosis	633	S	5	0	5	0.00000
Yersinia enterocolitica	630	S	15	0	15	0.00000
Yersinia ruckeri	29486	S	11	0	11	0.00000
Yersinia entomophaga	935293	S	4	0	4	0.00000
Yersinia rohdei	29485	S	2	0	2	0.00000
Yersinia frederiksenii	29484	S	1	0	1	0.00000
Yersinia aleksiciae	263819	S	1	0	1	0.00000
Rahnella sp. ERMR1:05	1805933	S	6	0	6	0.00000
Rahnella aquatilis	34038	S	5	4	9	0.00000
Candidatus Fukatsuia symbiotica	1878942	S	8	0	8	0.00000
Nissabacter sp. SGAir0207	2126321	S	5	0	5	0.00000
Rouxiella badensis	1646377	S	3	0	3	0.00000
Chania multitudinisentens	1639108	S	1	0	1	0.00000
Pantoea dispersa	59814	S	85	1	86	0.00002
Pantoea agglomerans	549	S	49	2	51	0.00001
Pantoea sp. SO10	2575375	S	18	0	18	0.00000
Pantoea sp. 201603H	2479547	S	6	0	6	0.00000
Pantoea sp. CCBC3-3-1	2490851	S	4	0	4	0.00000
Pantoea sp. At-9b	592316	S	2	0	2	0.00000
Pantoea sp. PSNIH1	1484158	S	1	0	1	0.00000
Pantoea ananatis	553	S	4	0	4	0.00000
Pantoea alhagi	1891675	S	3	0	3	0.00000
Pantoea stewartii	66269	S	2	0	2	0.00000
Pantoea eucalypti	470933	S	2	3	5	0.00000
Pantoea rwandensis	1076550	S	2	0	2	0.00000
Pantoea vagans	470934	S	1	0	1	0.00000
Candidatus Pantoea carbekii	1235990	S	1	0	1	0.00000
Buchnera aphidicola	9	S	118	0	118	0.00003
Mixta calida	665913	S	21	8	29	0.00001
Mixta gaviniae	665914	S	6	2	8	0.00000
Candidatus Erwinia haradaeae	1922217	S	4	0	4	0.00000
Erwinia sp. Ejp617	215689	S	1	8	9	0.00000
Erwinia sp. J780	2681984	S	1	0	1	0.00000
Erwinia amylovora	552	S	1	0	1	0.00000
Erwinia gerundensis	1619313	S	1	0	1	0.00000
Xenorhabdus bovienii	40576	S	51	0	51	0.00001
Xenorhabdus nematophila	628	S	6	7	13	0.00000
Xenorhabdus poinarii	40577	S	4	0	4	0.00000
Xenorhabdus doucetiae	351671	S	1	0	1	0.00000
Photorhabdus thracensis	230089	S	28	5	33	0.00001
Photorhabdus laumondii	2218628	S	11	1	12	0.00000
Photorhabdus asymbiotica	291112	S	1	0	1	0.00000
Proteus mirabilis	584	S	21	1	22	0.00001
Proteus vulgaris	585	S	1	0	1	0.00000
Arsenophonus nasoniae	638	S	14	0	14	0.00000
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	2	0	2	0.00000
Candidatus Arsenophonus lipoptenae	634113	S	2	0	2	0.00000
Morganella morganii	582	S	9	0	9	0.00000
Providencia rettgeri	587	S	2	4	6	0.00000
Providencia rustigianii	158850	S	1	0	1	0.00000
Pectobacterium odoriferum	78398	S	35	3	38	0.00001
Pectobacterium parmentieri	1905730	S	11	0	11	0.00000
Pectobacterium carotovorum	554	S	4	1	5	0.00000
Pectobacterium versatile	2488639	S	4	0	4	0.00000
Pectobacterium brasiliense	180957	S	3	0	3	0.00000
Pectobacterium atrosepticum	29471	S	1	0	1	0.00000
Dickeya dianthicola	204039	S	12	9	21	0.00001
Dickeya zeae	204042	S	5	0	5	0.00000
Dickeya dadantii	204038	S	4	1	5	0.00000
Dickeya chrysanthemi	556	S	3	0	3	0.00000
Dickeya paradisiaca	69223	S	1	0	1	0.00000
Dickeya poaceiphila	568768	S	1	0	1	0.00000
Dickeya solani	1089444	S	1	0	1	0.00000
Candidatus Sodalis pierantonius	1486991	S	8	2	10	0.00000
Sodalis praecaptivus	1239307	S	3	1	4	0.00000
Sodalis glossinidius	63612	S	2	0	2	0.00000
Sodalis endosymbiont of Henestaris halophilus	1929246	S	2	0	2	0.00000
Brenneria goodwinii	1109412	S	2	1	3	0.00000
Brenneria rubrifaciens	55213	S	1	2	3	0.00000
Lonsdalea britannica	1082704	S	4	0	4	0.00000
Edwardsiella tarda	636	S	14	0	14	0.00000
Edwardsiella anguillarum	1821960	S	6	11	17	0.00000
Edwardsiella ictaluri	67780	S	4	0	4	0.00000
Edwardsiella hoshinae	93378	S	2	0	2	0.00000
Hafnia paralvei	546367	S	1	0	1	0.00000
Plesiomonas shigelloides	703	S	11	0	11	0.00000
Phytobacter ursingii	1972431	S	1	0	1	0.00000
Leminorella richardii	158841	S	4	0	4	0.00000
Pragia fontium	82985	S	1	0	1	0.00000
Pseudomonas aeruginosa	287	S	124459	158621	283080	0.06992
Pseudomonas citronellolis	53408	S	321	6	327	0.00008
Pseudomonas oleovorans	301	S	171	146	317	0.00008
Pseudomonas furukawaii	1149133	S	105	1	106	0.00003
Pseudomonas mendocina	300	S	195	3	198	0.00005
Pseudomonas nitroreducens	46680	S	89	21	110	0.00003
Pseudomonas multiresinivorans	95301	S	66	16	82	0.00002
Pseudomonas resinovorans	53412	S	113	1	114	0.00003
Pseudomonas alcaligenes	43263	S	66	0	66	0.00002
Pseudomonas sp. TUM18999	2725477	S	191	4	195	0.00005
Pseudomonas sp. AK6U	1978467	S	179	2277	2456	0.00061
Pseudomonas sp. CMR5c	658630	S	126	20	146	0.00004
Pseudomonas sp. ATCC 13867	1294143	S	120	4	124	0.00003
Pseudomonas sp. CC6-YY-74	1930532	S	120	0	120	0.00003
Pseudomonas sp. PE08	2604832	S	110	2	112	0.00003
Pseudomonas sp. K2W31S-8	2320867	S	108	0	108	0.00003
Pseudomonas sp. SCB32	2653853	S	95	2	97	0.00002
Pseudomonas sp. TCU-HL1	1856685	S	87	1	88	0.00002
Pseudomonas sp. FDAARGOS_761	2545800	S	74	402	476	0.00012
Pseudomonas sp. R2A2	2213057	S	74	47	121	0.00003
Pseudomonas sp. DY-1	1755504	S	72	1	73	0.00002
Pseudomonas sp. S1-A32-2	2731681	S	63	0	63	0.00002
Pseudomonas sp. R84	1573712	S	62	11	73	0.00002
Pseudomonas sp. SNU WT1	2518644	S	46	1	47	0.00001
Pseudomonas sp. R32	1573704	S	41	2	43	0.00001
Pseudomonas sp. ABC1	2748080	S	39	0	39	0.00001
Pseudomonas sp. NP-1	2599595	S	36	0	36	0.00001
Pseudomonas sp. gcc21	2726989	S	36	0	36	0.00001
Pseudomonas sp. S-6-2	1931241	S	35	0	35	0.00001
Pseudomonas sp. phDV1	253237	S	35	18	53	0.00001
Pseudomonas sp. XWY-1	2069256	S	32	39	71	0.00002
Pseudomonas sp. Z003-0.4C(8344-21)	1855380	S	27	4	31	0.00001
Pseudomonas sp. StFLB209	1028989	S	26	0	26	0.00001
Pseudomonas sp. 02C 26	2054914	S	25	0	25	0.00001
Pseudomonas sp. C27(2019)	2604941	S	22	0	22	0.00001
Pseudomonas sp. HLS-6	2049589	S	22	0	22	0.00001
Pseudomonas sp. Os17	1500686	S	22	53	75	0.00002
Pseudomonas sp. R76	1573711	S	18	1	19	0.00000
Pseudomonas sp. LAB-08	143813	S	17	0	17	0.00000
Pseudomonas sp. 14181154	2662033	S	17	4	21	0.00001
Pseudomonas sp. 11K1	2505979	S	17	0	17	0.00000
Pseudomonas sp. B10	118613	S	16	2	18	0.00000
Pseudomonas sp. ADAK18	2730848	S	15	0	15	0.00000
Pseudomonas sp. THAF7b	2587845	S	15	11	26	0.00001
Pseudomonas sp. IB20	1702250	S	15	1	16	0.00000
Pseudomonas sp. 7SR1	1881017	S	14	0	14	0.00000
Pseudomonas sp. Leaf58	1736226	S	13	0	13	0.00000
Pseudomonas sp. DG56-2	2320270	S	12	0	12	0.00000
Pseudomonas sp. LG1E9	2219057	S	12	1	13	0.00000
Pseudomonas sp. BIOMIG1BAC	1758730	S	12	34	46	0.00001
Pseudomonas sp. SXM-1	2169583	S	11	24	35	0.00001
Pseudomonas sp. SK	2729423	S	11	0	11	0.00000
Pseudomonas sp. CCOS 191	1649877	S	11	1	12	0.00000
Pseudomonas sp. OIL-1	2706126	S	10	0	10	0.00000
Pseudomonas sp. URMO17WK12:I11	1283291	S	10	3	13	0.00000
Pseudomonas sp. M30-35	1981174	S	10	0	10	0.00000
Pseudomonas sp. MRSN12121	1611770	S	9	2	11	0.00000
Pseudomonas sp. LPH1	1898684	S	9	0	9	0.00000
Pseudomonas sp. UW4	1207075	S	9	0	9	0.00000
Pseudomonas sp. DTU12.3	2073078	S	8	0	8	0.00000
Pseudomonas sp. S34	1573718	S	8	0	8	0.00000
Pseudomonas sp. 31-12	2201356	S	8	0	8	0.00000
Pseudomonas sp. DR 5-09	1534110	S	8	1	9	0.00000
Pseudomonas sp. 43A	2743971	S	8	1	9	0.00000
Pseudomonas sp. S09G 359	2054919	S	7	0	7	0.00000
Pseudomonas sp. FGI182	1259844	S	6	1	7	0.00000
Pseudomonas sp. NS1(2017)	2025658	S	6	0	6	0.00000
Pseudomonas sp. TKP	1415630	S	6	4	10	0.00000
Pseudomonas sp. S35	1573719	S	6	0	6	0.00000
Pseudomonas sp. MPC6	2498848	S	6	0	6	0.00000
Pseudomonas sp. 13159349	2662034	S	6	9	15	0.00000
Pseudomonas sp. NIBRBAC000502773	2590776	S	5	0	5	0.00000
Pseudomonas sp. ADAK13	2730847	S	5	0	5	0.00000
Pseudomonas sp. R11-23-07	658632	S	5	49	54	0.00001
Pseudomonas sp. A214	1855331	S	5	10	15	0.00000
Pseudomonas sp. SWI36	2083052	S	5	7	12	0.00000
Pseudomonas sp. LH1G9	2083055	S	4	2	6	0.00000
Pseudomonas sp. St29	1500687	S	4	9	13	0.00000
Pseudomonas sp. MYb193	1827300	S	4	3	7	0.00000
Pseudomonas sp. R3-52-08	1173284	S	4	25	29	0.00001
Pseudomonas sp. 09C 129	2054915	S	4	1	5	0.00000
Pseudomonas sp. ACM7	2052956	S	4	0	4	0.00000
Pseudomonas sp. LG1D9	2083054	S	3	10	13	0.00000
Pseudomonas sp. BJP69	2597770	S	3	2	5	0.00000
Pseudomonas sp. S150	2559074	S	3	1	4	0.00000
Pseudomonas sp. R5-89-07	658644	S	3	0	3	0.00000
Pseudomonas sp. S49	1573720	S	3	7	10	0.00000
Pseudomonas sp. CMR12a	658629	S	3	10	13	0.00000
Pseudomonas sp. R1-43-08	1173270	S	2	12	14	0.00000
Pseudomonas sp. SWI7	2587597	S	2	5	7	0.00000
Pseudomonas sp. WCS374	1495331	S	2	21	23	0.00001
Pseudomonas sp. VLB120	69328	S	2	21	23	0.00001
Pseudomonas sp. LTJR-52	2479392	S	2	0	2	0.00000
Pseudomonas sp. CFSAN084952	2664899	S	2	2	4	0.00000
Pseudomonas sp. DTU12.1	2654238	S	2	7	9	0.00000
Pseudomonas sp. R2-37-08W	1173273	S	2	9	11	0.00000
Pseudomonas sp. L22-9	2681983	S	2	2	4	0.00000
Pseudomonas sp. PONIH3	1636610	S	2	1	3	0.00000
Pseudomonas sp. TMW 2.1634	1886807	S	2	2	4	0.00000
Pseudomonas sp. SWI44	2083053	S	2	19	21	0.00001
Pseudomonas sp. KUIN-1	2609418	S	1	2	3	0.00000
Pseudomonas sp. GR 6-02	1659194	S	1	2	3	0.00000
Pseudomonas sp. NC02	2067572	S	1	2	3	0.00000
Pseudomonas sp. JY-Q	1338689	S	1	1	2	0.00000
Pseudomonas sp. FDAARGOS_380	2018067	S	1	0	1	0.00000
Pseudomonas sp. R3-18-08	1173283	S	1	2	3	0.00000
Pseudomonas sp. SWI6	2083051	S	1	15	16	0.00000
