name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Salinispora tropica	168695	S	3	0	3	0.00000
Plantactinospora sp. KBS50	2024580	S	7	0	7	0.00000
Plantactinospora sp. BC1	2108470	S	1	1	2	0.00000
Amycolatopsis orientalis	31958	S	183	14	197	0.00005
Amycolatopsis sp. BJA-103	1911175	S	25	1	26	0.00001
Amycolatopsis sp. AA4	1896961	S	12	0	12	0.00000
Amycolatopsis sp. Hca4	2742131	S	2	0	2	0.00000
Amycolatopsis methanolica	1814	S	7	0	7	0.00000
Amycolatopsis keratiniphila	129921	S	5	1	6	0.00000
Amycolatopsis mediterranei	33910	S	4	0	4	0.00000
Amycolatopsis albispora	1804986	S	2	0	2	0.00000
Amycolatopsis japonica	208439	S	1	0	1	0.00000
Saccharothrix syringae	103733	S	103	6	109	0.00003
Saccharothrix espanaensis	103731	S	5	0	5	0.00000
Actinosynnema mirum	40567	S	22	36	58	0.00001
Saccharopolyspora coralli	2665642	S	20	1	21	0.00001
Saccharopolyspora sp. ASAGF58	2719023	S	5	0	5	0.00000
Saccharopolyspora erythraea	1836	S	1	0	1	0.00000
Pseudonocardia autotrophica	2074	S	10	1	11	0.00000
Pseudonocardia sp. AL041005-10	445576	S	4	1	5	0.00000
Pseudonocardia sp. Gen01	2736640	S	2	0	2	0.00000
Pseudonocardia sp. HH130629-09	1641402	S	1	1	2	0.00000
Pseudonocardia dioxanivorans	240495	S	8	0	8	0.00000
Alloactinosynnema sp. L-07	1653480	S	21	0	21	0.00001
Kibdelosporangium phytohabitans	860235	S	12	0	12	0.00000
Kutzneria albida	43357	S	10	0	10	0.00000
Allokutzneria albata	211114	S	7	0	7	0.00000
Saccharomonospora viridis	1852	S	5	0	5	0.00000
Saccharomonospora cyanea	40989	S	1	0	1	0.00000
Lentzea guizhouensis	1586287	S	1	0	1	0.00000
Mobiluncus curtisii	2051	S	132	15	147	0.00004
Schaalia odontolytica	1660	S	47	4	51	0.00001
Actinomyces viscosus	1656	S	18	1	19	0.00000
Actinomyces sp. 432	2057798	S	2	0	2	0.00000
Actinomyces sp. oral taxon 897	2081702	S	2	0	2	0.00000
Actinomyces naeslundii	1655	S	1	1	2	0.00000
Actinomyces israelii	1659	S	1	0	1	0.00000
Actinomyces qiguomingii	2057800	S	1	0	1	0.00000
Actinobaculum sp. 313	2495645	S	10	0	10	0.00000
Actinomadura sp. WMMA1423	2591108	S	69	7	76	0.00002
Actinomadura sp. WMMB 499	1219491	S	1	0	1	0.00000
Actinomadura sp. NAK00032	2742128	S	1	0	1	0.00000
Actinomadura verrucosospora	46165	S	6	1	7	0.00000
Thermomonospora curvata	2020	S	1	0	1	0.00000
Streptosporangium sp. 'caverna'	2202249	S	37	2	39	0.00001
Streptosporangium roseum	2001	S	12	0	12	0.00000
Nonomuraea sp. WYY166	2656914	S	15	0	15	0.00000
Nonomuraea sp. ATCC 55076	1909395	S	6	0	6	0.00000
Nocardiopsis dassonvillei	2014	S	24	1	25	0.00001
Nocardiopsis gilva	280236	S	3	0	3	0.00000
Streptomonospora sp. M2	2498135	S	19	0	19	0.00000
Actinopolyspora erythraea	414996	S	116	0	116	0.00003
Candidatus Nanopelagicus abundans	1884916	S	61	0	61	0.00002
Candidatus Nanopelagicus hibericus	1884915	S	26	0	26	0.00001
Candidatus Nanopelagicus limnes	1884634	S	2	0	2	0.00000
Candidatus Planktophila vernalis	1884907	S	18	8	26	0.00001
Candidatus Planktophila sulfonica	1884904	S	5	0	5	0.00000
Candidatus Planktophila lacus	1884913	S	3	0	3	0.00000
Frankia casuarinae	106370	S	43	1	44	0.00001
Frankia inefficax	298654	S	26	0	26	0.00001
Frankia sp. EAN1pec	298653	S	2	0	2	0.00000
Frankia sp. QA3	710111	S	1	0	1	0.00000
Frankia alni	1859	S	2	0	2	0.00000
Candidatus Frankia datiscae	2716812	S	2	0	2	0.00000
Jatrophihabitans sp. GAS493	1907575	S	2	0	2	0.00000
Frankineae bacterium MT45	1882833	S	4	0	4	0.00000
Jiangella sp. DSM 45060	1798224	S	36	1	37	0.00001
Jiangella alkaliphila	419479	S	7	0	7	0.00000
Bifidobacterium longum	216816	S	3	1	4	0.00000
Bifidobacterium catenulatum	1686	S	3	0	3	0.00000
Bifidobacterium scardovii	158787	S	1	0	1	0.00000
Bifidobacterium coryneforme	1687	S	1	0	1	0.00000
Bifidobacterium dentium	1689	S	1	0	1	0.00000
Bifidobacterium animalis	28025	S	1	0	1	0.00000
Gardnerella vaginalis	2702	S	6	0	6	0.00000
Actinobacteria bacterium YIM 96077	2487353	S	15	0	15	0.00000
Actinobacteria bacterium IMCC26256	1650658	S	2	0	2	0.00000
Geodermatophilus obscurus	1861	S	7	0	7	0.00000
Modestobacter marinus	477641	S	6	0	6	0.00000
Blastococcus saxobsidens	138336	S	2	0	2	0.00000
Kineococcus radiotolerans	131568	S	12	1	13	0.00000
Stackebrandtia nassauensis	283811	S	6	0	6	0.00000
Thermobispora bispora	2006	S	6	0	6	0.00000
Catenulispora acidiphila	304895	S	2	0	2	0.00000
Epidermidibacterium keratini	1891644	S	2	0	2	0.00000
Nakamurella multipartita	53461	S	1	0	1	0.00000
Acidothermus cellulolyticus	28049	S	1	0	1	0.00000
Rubrobacter sp. SCSIO 52915	2653852	S	142	0	142	0.00004
Rubrobacter sp. SCSIO 52909	2653851	S	3	0	3	0.00000
Rubrobacter xylanophilus	49319	S	8	0	8	0.00000
Rubrobacter radiotolerans	42256	S	4	0	4	0.00000
Baekduia soli	496014	S	7	0	7	0.00000
Actinobacteria bacterium IMCC19121	1848754	S	26	11	37	0.00001
Actinobacteria bacterium IMCC26077	1848755	S	1	0	1	0.00000
Actinobacteria bacterium IMCC26103	1848756	S	1	0	1	0.00000
Libanicoccus massiliensis	1871022	S	3	4	7	0.00000
Olsenella umbonata	604330	S	2	0	2	0.00000
Parolsenella catena	2003188	S	1	2	3	0.00000
Coriobacterium glomerans	33871	S	1	0	1	0.00000
Adlercreutzia sp. 8CFCBH1	2707299	S	3	6	9	0.00000
Eggerthellaceae bacterium zg-1050	2734634	S	1	0	1	0.00000
Arabia massiliensis	1870985	S	1	0	1	0.00000
Ilumatobacter coccineus	467094	S	18	0	18	0.00000
Iamiaceae bacterium SCSIO 58843	2664374	S	4	0	4	0.00000
Euzebya sp. DY32-46	1608957	S	7	0	7	0.00000
Egibacter rhizosphaerae	1670831	S	4	0	4	0.00000
Egicoccus halophilus	1670830	S	4	0	4	0.00000
Deinococcus geothermalis	68909	S	248	2	250	0.00006
Deinococcus sp. NW-56	2080419	S	68	0	68	0.00002
Deinococcus sp. AJ005	2652443	S	53	0	53	0.00001
Deinococcus sp. S14-83	2489213	S	4	0	4	0.00000
Deinococcus wulumuqiensis	980427	S	55	0	55	0.00001
Deinococcus deserti	310783	S	26	0	26	0.00001
Deinococcus proteolyticus	55148	S	22	0	22	0.00001
Deinococcus radiopugnans	57497	S	13	6	19	0.00000
Deinococcus ficus	317577	S	6	0	6	0.00000
Deinococcus gobiensis	502394	S	5	0	5	0.00000
Deinococcus metallilatus	1211322	S	4	0	4	0.00000
Deinococcus radiodurans	1299	S	3	0	3	0.00000
Deinococcus soli Cha et al. 2016	1309411	S	1	0	1	0.00000
Thermus scotoductus	37636	S	127	94	221	0.00006
Thermus aquaticus	271	S	1	0	1	0.00000
Thermus sp. CCB_US3_UF1	1111069	S	1	0	1	0.00000
Marinithermus hydrothermalis	186192	S	33	0	33	0.00001
Meiothermus silvanus	52022	S	16	0	16	0.00000
Meiothermus ruber	277	S	5	0	5	0.00000
Scytonema sp. HK-05	1137095	S	6	0	6	0.00000
Raphidiopsis curvata	312883	S	1	0	1	0.00000
Sphaerospermopsis kisseleviana	289435	S	1	0	1	0.00000
Calothrix sp. PCC 7507	99598	S	1	0	1	0.00000
Leptolyngbya sp. O-77	1080068	S	20	1	21	0.00001
Leptolyngbya sp. NIES-3755	1752064	S	13	0	13	0.00000
Synechococcus sp. RCC307	316278	S	4	0	4	0.00000
Synechococcus sp. KORDI-100	1280380	S	2	0	2	0.00000
Synechococcus sp. JA-2-3B'a(2-13)	321332	S	1	0	1	0.00000
Synechococcus sp. JA-3-3Ab	321327	S	1	0	1	0.00000
Dactylococcopsis salina	292566	S	1	0	1	0.00000
Cyanobium gracile	59930	S	1	0	1	0.00000
Halomicronema hongdechloris	1209493	S	4	0	4	0.00000
Chamaesiphon minutus	1173032	S	3	0	3	0.00000
Pseudanabaena sp. PCC 7367	82654	S	3	0	3	0.00000
Acaryochloris marina	155978	S	1	0	1	0.00000
Thermoleptolyngbya sp. PKUAC-SCTA183	2737172	S	1	0	1	0.00000
Crocosphaera subtropica	2546360	S	2	0	2	0.00000
Planktothrix agardhii	1160	S	1	0	1	0.00000
Oxynema sp. AP17	2064643	S	1	0	1	0.00000
Geitlerinema sp. PCC 7407	1173025	S	1	0	1	0.00000
Gloeobacter violaceus	33072	S	2	0	2	0.00000
Chroococcidiopsis thermalis	54299	S	2	0	2	0.00000
Gloeomargarita lithophora	1188228	S	1	0	1	0.00000
Candidatus Promineofilum breve	1806508	S	28	0	28	0.00001
Roseiflexus castenholzii	120962	S	13	1	14	0.00000
Chloroflexus aggregans	152260	S	5	0	5	0.00000
Thermomicrobium roseum	500	S	5	0	5	0.00000
Pelolinea submarina	913107	S	5	0	5	0.00000
Ktedonosporobacter rubrisoli	2509675	S	4	0	4	0.00000
Tepidiforma bonchosmolovskayae	2601677	S	4	0	4	0.00000
Mycoplasma mobile	2118	S	5	0	5	0.00000
Mycoplasma orale	2121	S	2	2	4	0.00000
Mycoplasma sp. (ex Biomphalaria glabrata)	1749074	S	1	0	1	0.00000
Mycoplasma capricolum	2095	S	1	0	1	0.00000
Acholeplasma hippikon	264636	S	1	1	2	0.00000
Salmonella enterica	28901	S	326352	208437	534789	0.13544
Salmonella bongori	54736	S	1745	183	1928	0.00049
Salmonella sp. S13	2686305	S	29	297	326	0.00008
Salmonella sp. SSDFZ54	2500542	S	18	80	98	0.00002
Salmonella sp. SCFS4	2725417	S	6	50	56	0.00001
Salmonella sp. HNK130	2664291	S	5	1026	1031	0.00026
Salmonella sp. SSDFZ69	2500543	S	1	21	22	0.00001
Escherichia coli	562	S	136402	332218	468620	0.11868
Escherichia albertii	208962	S	3371	185	3556	0.00090
Escherichia sp. E4742	2044467	S	2549	135	2684	0.00068
Escherichia sp. SCLE84	2725997	S	90	885	975	0.00025
Escherichia marmotae	1499973	S	2341	95	2436	0.00062
Escherichia fergusonii	564	S	2088	517	2605	0.00066
Shigella dysenteriae	622	S	3829	5801	9630	0.00244
Shigella boydii	621	S	3350	10102	13452	0.00341
Shigella flexneri	623	S	2244	33245	35489	0.00899
Shigella sonnei	624	S	436	1142	1578	0.00040
Citrobacter freundii	546	S	222	907	1129	0.00029
Citrobacter werkmanii	67827	S	129	88	217	0.00006
Citrobacter portucalensis	1639133	S	107	111	218	0.00006
Citrobacter freundii complex sp. CFNIH9	2077149	S	97	286	383	0.00010
Citrobacter braakii	57706	S	38	87	125	0.00003
Citrobacter freundii complex sp. CFNIH2	2066049	S	29	26	55	0.00001
Citrobacter youngae	133448	S	21	55	76	0.00002
Citrobacter freundii complex sp. CFNIH3	2077147	S	8	19	27	0.00001
Citrobacter freundii complex sp. CFNIH4	2077148	S	2	17	19	0.00000
Citrobacter sp. SNU WT2	2562449	S	206	11	217	0.00005
Citrobacter sp. NMI7904_11	2653932	S	106	19	125	0.00003
Citrobacter sp. LY-1	2546350	S	101	19	120	0.00003
Citrobacter sp. TSA-1	184912	S	20	36	56	0.00001
Citrobacter sp. FDAARGOS_156	1702170	S	11	28	39	0.00001
Citrobacter sp. CRE-46	1703250	S	10	29	39	0.00001
Citrobacter sp. CFNIH10	1920110	S	6	31	37	0.00001
Citrobacter sp. CF971	2566012	S	4	36	40	0.00001
Citrobacter sp. LUTT5	2697370	S	1	12	13	0.00000
Citrobacter rodentium	67825	S	300	6	306	0.00008
Citrobacter amalonaticus	35703	S	195	439	634	0.00016
Citrobacter koseri	545	S	112	169	281	0.00007
Citrobacter farmeri	67824	S	111	10	121	0.00003
Citrobacter pasteurii	1563222	S	19	42	61	0.00002
Enterobacter cloacae	550	S	620	296	916	0.00023
Enterobacter hormaechei	158836	S	535	846	1381	0.00035
Enterobacter asburiae	61645	S	249	108	357	0.00009
Enterobacter roggenkampii	1812935	S	152	40	192	0.00005
Enterobacter cancerogenus	69218	S	108	1	109	0.00003
Enterobacter ludwigii	299767	S	46	15	61	0.00002
Enterobacter cloacae complex sp.	2027919	S	35	11	46	0.00001
Enterobacter chengduensis	2494701	S	34	2	36	0.00001
Enterobacter sichuanensis	2071710	S	29	3	32	0.00001
Enterobacter kobei	208224	S	22	17	39	0.00001
Enterobacter cloacae complex sp. FDA-CDC-AR_0164	2077136	S	7	7	14	0.00000
Enterobacter cloacae complex sp. ECNIH7	1915310	S	4	2	6	0.00000
Enterobacter cloacae complex sp. FDA-CDC-AR_0132	2077137	S	1	1	2	0.00000
Enterobacter sp. SA187	1914861	S	217	0	217	0.00006
Enterobacter sp. E76	2596949	S	169	5	174	0.00004
Enterobacter sp. 638	399742	S	79	1	80	0.00002
Enterobacter sp. R4-368	1166130	S	27	5	32	0.00001
Enterobacter sp. DSM 30060	2747372	S	9	13	22	0.00001
Enterobacter sp. N18-03635	2500132	S	5	1	6	0.00000
Enterobacter sp. 18A13	2565914	S	5	4	9	0.00000
Enterobacter sp. E20	1560339	S	3	1	4	0.00000
Enterobacter sp. ODB01	1827481	S	2	2	4	0.00000
Enterobacter sp. HK169	1868135	S	2	1	3	0.00000
Enterobacter oligotrophica	2478464	S	76	1	77	0.00002
Enterobacter soli	885040	S	75	0	75	0.00002
Enterobacter bugandensis	881260	S	44	2	46	0.00001
Klebsiella pneumoniae	573	S	812	858	1670	0.00042
Klebsiella oxytoca	571	S	411	79	490	0.00012
Klebsiella aerogenes	548	S	362	14	376	0.00010
Klebsiella michiganensis	1134687	S	99	36	135	0.00003
Klebsiella huaxiensis	2153354	S	99	1	100	0.00003
Klebsiella variicola	244366	S	81	27	108	0.00003
Klebsiella sp. FDAARGOS_511	2488567	S	47	1	48	0.00001
Klebsiella sp. LTGPAF-6F	1905288	S	3	12	15	0.00000
Klebsiella sp. LY	2015795	S	3	5	8	0.00000
Klebsiella sp. P1CD1	2267618	S	3	3	6	0.00000
Klebsiella sp. M5al	1934254	S	2	2	4	0.00000
Klebsiella sp. PO552	1972757	S	1	0	1	0.00000
Klebsiella sp. MPUS7	2697371	S	1	0	1	0.00000
Klebsiella quasipneumoniae	1463165	S	52	33	85	0.00002
Klebsiella quasivariicola	2026240	S	9	5	14	0.00000
Klebsiella grimontii	2058152	S	8	9	17	0.00000
Raoultella planticola	575	S	744	60	804	0.00020
Raoultella ornithinolytica	54291	S	81	116	197	0.00005
Raoultella electrica	1259973	S	69	4	73	0.00002
Raoultella terrigena	577	S	47	15	62	0.00002
Raoultella sp. NCTC 9189	2583577	S	13	11	24	0.00001
Leclercia sp. 29361	2714951	S	67	4	71	0.00002
Leclercia sp. J807	2681307	S	65	87	152	0.00004
Leclercia sp. W17	2282309	S	31	59	90	0.00002
Leclercia sp. W6	2282310	S	19	35	54	0.00001
Leclercia sp. 119287	2681308	S	11	10	21	0.00001
Leclercia sp. 1106151	2681309	S	4	22	26	0.00001
Leclercia adecarboxylata	83655	S	273	192	465	0.00012
Kosakonia cowanii	208223	S	132	21	153	0.00004
Kosakonia oryzae	497725	S	114	177	291	0.00007
Kosakonia arachidis	551989	S	107	3	110	0.00003
Kosakonia sacchari	1158459	S	106	10	116	0.00003
Kosakonia sp. CCTCC M2018092	2492396	S	27	6	33	0.00001
Kosakonia radicincitans	283686	S	5	21	26	0.00001
Cronobacter sakazakii	28141	S	148	22	170	0.00004
Cronobacter sp. JZ38	1906275	S	129	127	256	0.00006
Cronobacter condimenti	1163710	S	71	2	73	0.00002
Cronobacter dublinensis	413497	S	69	3	72	0.00002
Cronobacter malonaticus	413503	S	27	4	31	0.00001
Cronobacter universalis	535744	S	23	3	26	0.00001
Cronobacter turicensis	413502	S	20	1	21	0.00001
Cronobacter muytjensii	413501	S	3	3	6	0.00000
Lelliottia amnigena	61646	S	199	6	205	0.00005
Lelliottia jeotgali	1907578	S	107	15	122	0.00003
Lelliottia sp. WB101	2153385	S	67	9	76	0.00002
Lelliottia nimipressuralis	69220	S	15	1	16	0.00000
Cedecea neteri	158822	S	169	15	184	0.00005
Cedecea sp. FDAARGOS_727	2545798	S	153	8	161	0.00004
Cedecea lapagei	158823	S	51	6	57	0.00001
Enterobacteriaceae bacterium strain FGI 57	693444	S	240	1	241	0.00006
Plautia stali symbiont	891974	S	67	0	67	0.00002
Enterobacteriaceae bacterium ENNIH1	2066051	S	49	1	50	0.00001
Enterobacteriaceae bacterium A-F18	2045202	S	7	1	8	0.00000
Enterobacteriaceae bacterium ENNIH3	1920128	S	6	107	113	0.00003
Enterobacteriaceae endosymbiont of Plateumaris pusilla	2675795	S	3	0	3	0.00000
Enterobacteriaceae endosymbiont of Donacia clavipes	2675775	S	2	0	2	0.00000
Enterobacteriaceae endosymbiont of Donacia piscatrix	2675780	S	2	0	2	0.00000
Enterobacteriaceae bacterium S05	2052938	S	2	6	8	0.00000
Enterobacteriaceae endosymbiont of Donacia cincticornis	2675773	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Macroplea appendiculata	2675790	S	1	0	1	0.00000
Pseudescherichia vulneris	566	S	318	0	318	0.00008
[Enterobacter] lignolyticus	1334193	S	185	7	192	0.00005
Pluralibacter gergoviae	61647	S	99	2	101	0.00003
Kluyvera sp. PO2S7	2705459	S	156	3	159	0.00004
Kluyvera intermedia	61648	S	124	3	127	0.00003
Atlantibacter hermannii	565	S	207	1	208	0.00005
Buttiauxella sp. 3AFRM03	2479367	S	92	4	96	0.00002
Buttiauxella agrestis	82977	S	79	4	83	0.00002
Shimwellia blattae	563	S	161	0	161	0.00004
Scandinavium goeteborgense	1851514	S	143	0	143	0.00004
Yokenella regensburgei	158877	S	108	1	109	0.00003
Gibbsiella quercinecans	929813	S	87	0	87	0.00002
Izhakiella sp. KSNA2	2579935	S	87	0	87	0.00002
Candidatus Hamiltonella defensa	138072	S	21	0	21	0.00001
secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	10	0	10	0.00000
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	S	6	0	6	0.00000
Candidatus Blochmannia vafer	251535	S	2	0	2	0.00000
Candidatus Hoaglandella endobia	1778263	S	6	0	6	0.00000
Candidatus Purcelliella pentastirinorum	472834	S	5	0	5	0.00000
Candidatus Doolittlea endobia	1778262	S	4	0	4	0.00000
Candidatus Gullanella endobia	1070130	S	3	0	3	0.00000
Candidatus Mikella endobia	1778264	S	2	0	2	0.00000
secondary endosymbiont of Trabutina mannipara	1835721	S	1	0	1	0.00000
Candidatus Annandia adelgestsuga	1302411	S	1	0	1	0.00000
Candidatus Tachikawaea gelatinosa	1410383	S	1	0	1	0.00000
Candidatus Ishikawaella capsulata	168169	S	25	0	25	0.00001
Limnobaculum parvum	2172103	S	12	0	12	0.00000
Metakosakonia sp. MRY16-398	2487150	S	7	1	8	0.00000
Candidatus Moranella endobia	1048758	S	1	0	1	0.00000
Candidatus Riesia pediculischaeffi	428411	S	1	0	1	0.00000
Serratia marcescens	615	S	312	1	313	0.00008
Serratia plymuthica	82996	S	15	0	15	0.00000
Serratia symbiotica	138074	S	11	0	11	0.00000
Serratia sp. P2ACOL2	2482769	S	3	0	3	0.00000
Serratia sp. FGI94	671990	S	2	0	2	0.00000
Serratia sp. AS13	768493	S	2	29	31	0.00001
Serratia sp. ATCC 39006	104623	S	1	0	1	0.00000
Serratia sp. FDAARGOS_506	2420306	S	1	0	1	0.00000
Serratia proteamaculans	28151	S	6	0	6	0.00000
Serratia odorifera	618	S	4	0	4	0.00000
Serratia rubidaea	61652	S	3	0	3	0.00000
Serratia fonticola	47917	S	2	0	2	0.00000
Serratia liquefaciens	614	S	1	0	1	0.00000
Yersinia pestis	632	S	43	57	100	0.00003
Yersinia pseudotuberculosis	633	S	2	0	2	0.00000
Yersinia similis	367190	S	1	0	1	0.00000
Yersinia enterocolitica	630	S	14	0	14	0.00000
Yersinia mollaretii	33060	S	5	0	5	0.00000
Yersinia entomophaga	935293	S	5	0	5	0.00000
Yersinia ruckeri	29486	S	3	0	3	0.00000
Yersinia frederiksenii	29484	S	2	2	4	0.00000
Yersinia intermedia	631	S	1	0	1	0.00000
Yersinia rohdei	29485	S	1	0	1	0.00000
Yersinia aleksiciae	263819	S	1	0	1	0.00000
Rahnella aquatilis	34038	S	29	43	72	0.00002
Rahnella sp. ERMR1:05	1805933	S	8	0	8	0.00000
Nissabacter sp. SGAir0207	2126321	S	21	0	21	0.00001
Rouxiella badensis	1646377	S	2	0	2	0.00000
Candidatus Fukatsuia symbiotica	1878942	S	2	0	2	0.00000
Pantoea agglomerans	549	S	38	2	40	0.00001
Pantoea dispersa	59814	S	29	2	31	0.00001
Pantoea sp. 201603H	2479547	S	15	0	15	0.00000
Pantoea sp. SO10	2575375	S	4	0	4	0.00000
Pantoea sp. CCBC3-3-1	2490851	S	2	0	2	0.00000
Pantoea sp. At-9b	592316	S	1	0	1	0.00000
Pantoea ananatis	553	S	14	0	14	0.00000
Pantoea stewartii	66269	S	14	0	14	0.00000
Pantoea vagans	470934	S	11	2	13	0.00000
Pantoea eucalypti	470933	S	2	2	4	0.00000
Candidatus Pantoea carbekii	1235990	S	2	0	2	0.00000
Pantoea alhagi	1891675	S	2	0	2	0.00000
Pantoea rwandensis	1076550	S	1	0	1	0.00000
Tatumella ptyseos	82987	S	16	0	16	0.00000
Tatumella sp. TA1	2487345	S	2	0	2	0.00000
Tatumella citrea	53336	S	1	0	1	0.00000
Erwiniaceae bacterium PD-1	2740817	S	19	0	19	0.00000
Erwinia tasmaniensis	338565	S	2	0	2	0.00000
Erwinia sp. Ejp617	215689	S	1	0	1	0.00000
Erwinia sp. J780	2681984	S	1	0	1	0.00000
Erwinia amylovora	552	S	1	0	1	0.00000
Erwinia persicina	55211	S	1	0	1	0.00000
Erwinia gerundensis	1619313	S	1	0	1	0.00000
Candidatus Erwinia haradaeae	1922217	S	1	0	1	0.00000
Buchnera aphidicola	9	S	6	0	6	0.00000
Mixta intestinalis	1615494	S	3	0	3	0.00000
Mixta calida	665913	S	2	0	2	0.00000
Dickeya sp. NCPPB 3274	568766	S	3	30	33	0.00001
Dickeya paradisiaca	69223	S	25	0	25	0.00001
Dickeya zeae	204042	S	6	2	8	0.00000
Dickeya solani	1089444	S	6	3	9	0.00000
Dickeya dianthicola	204039	S	3	9	12	0.00000
Dickeya chrysanthemi	556	S	1	0	1	0.00000
Dickeya dadantii	204038	S	1	1	2	0.00000
Pectobacterium odoriferum	78398	S	14	5	19	0.00000
Pectobacterium parmentieri	1905730	S	4	0	4	0.00000
Pectobacterium punjabense	2108399	S	3	0	3	0.00000
Pectobacterium carotovorum	554	S	2	3	5	0.00000
Pectobacterium brasiliense	180957	S	1	0	1	0.00000
Pectobacterium polaris	2042057	S	1	0	1	0.00000
Lonsdalea britannica	1082704	S	19	0	19	0.00000
Candidatus Sodalis pierantonius	1486991	S	7	3	10	0.00000
Sodalis glossinidius	63612	S	2	0	2	0.00000
Sodalis praecaptivus	1239307	S	2	1	3	0.00000
Sodalis endosymbiont of Henestaris halophilus	1929246	S	2	0	2	0.00000
Brenneria rubrifaciens	55213	S	2	2	4	0.00000
Brenneria goodwinii	1109412	S	2	0	2	0.00000
Proteus mirabilis	584	S	36	1	37	0.00001
Xenorhabdus doucetiae	351671	S	9	0	9	0.00000
Xenorhabdus nematophila	628	S	2	5	7	0.00000
Xenorhabdus bovienii	40576	S	2	0	2	0.00000
Xenorhabdus poinarii	40577	S	2	0	2	0.00000
Morganella morganii	582	S	14	0	14	0.00000
Arsenophonus nasoniae	638	S	8	0	8	0.00000
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	3	0	3	0.00000
Candidatus Arsenophonus lipoptenae	634113	S	3	0	3	0.00000
Photorhabdus thracensis	230089	S	1	9	10	0.00000
Providencia rustigianii	158850	S	1	3	4	0.00000
Providencia heimbachae	333962	S	1	1	2	0.00000
Edwardsiella tarda	636	S	10	0	10	0.00000
Edwardsiella anguillarum	1821960	S	2	8	10	0.00000
Edwardsiella ictaluri	67780	S	1	0	1	0.00000
Edwardsiella sp. LADL05-105	1650654	S	1	3	4	0.00000
Hafnia alvei	569	S	2	2	4	0.00000
Obesumbacterium proteus	82983	S	1	0	1	0.00000
Plesiomonas shigelloides	703	S	4	0	4	0.00000
Pragia sp. CF-458	2498113	S	2	0	2	0.00000
Pragia fontium	82985	S	1	0	1	0.00000
Pseudomonas aeruginosa	287	S	106576	139383	245959	0.06229
Pseudomonas furukawaii	1149133	S	179	2	181	0.00005
Pseudomonas oleovorans	301	S	16	3	19	0.00001
Pseudomonas citronellolis	53408	S	190	3	193	0.00005
Pseudomonas mendocina	300	S	168	3	171	0.00004
Pseudomonas multiresinivorans	95301	S	76	36	112	0.00003
Pseudomonas nitroreducens	46680	S	33	14	47	0.00001
Pseudomonas resinovorans	53412	S	96	0	96	0.00002
Pseudomonas alcaligenes	43263	S	59	0	59	0.00002
Pseudomonas sp. CMR5c	658630	S	903	73	976	0.00025
Pseudomonas sp. R2A2	2213057	S	434	144	578	0.00015
Pseudomonas sp. B10	118613	S	185	21	206	0.00005
Pseudomonas sp. ATCC 13867	1294143	S	150	3	153	0.00004
Pseudomonas sp. SCB32	2653853	S	128	2	130	0.00003
Pseudomonas sp. TUM18999	2725477	S	117	2	119	0.00003
Pseudomonas sp. K2W31S-8	2320867	S	115	0	115	0.00003
Pseudomonas sp. NC02	2067572	S	86	103	189	0.00005
Pseudomonas sp. PE08	2604832	S	80	1	81	0.00002
Pseudomonas sp. AK6U	1978467	S	68	860	928	0.00024
Pseudomonas sp. LG1E9	2219057	S	67	4	71	0.00002
Pseudomonas sp. R32	1573704	S	64	1	65	0.00002
Pseudomonas sp. gcc21	2726989	S	63	1	64	0.00002
Pseudomonas sp. DY-1	1755504	S	58	0	58	0.00001
Pseudomonas sp. FDAARGOS_761	2545800	S	57	305	362	0.00009
Pseudomonas sp. S1-A32-2	2731681	S	49	0	49	0.00001
Pseudomonas sp. NP-1	2599595	S	43	0	43	0.00001
Pseudomonas sp. TCU-HL1	1856685	S	43	0	43	0.00001
Pseudomonas sp. ADAK13	2730847	S	42	2	44	0.00001
Pseudomonas sp. CC6-YY-74	1930532	S	41	0	41	0.00001
Pseudomonas sp. SK	2729423	S	40	1	41	0.00001
Pseudomonas sp. ABC1	2748080	S	40	0	40	0.00001
Pseudomonas sp. XWY-1	2069256	S	38	31	69	0.00002
Pseudomonas sp. LPH1	1898684	S	32	2	34	0.00001
Pseudomonas sp. 14181154	2662033	S	31	5	36	0.00001
Pseudomonas sp. HLS-6	2049589	S	30	0	30	0.00001
Pseudomonas sp. RU47	2005388	S	30	37	67	0.00002
Pseudomonas sp. R84	1573712	S	28	2	30	0.00001
Pseudomonas sp. NS1(2017)	2025658	S	27	1	28	0.00001
Pseudomonas sp. C27(2019)	2604941	S	25	0	25	0.00001
Pseudomonas sp. S-6-2	1931241	S	24	0	24	0.00001
Pseudomonas sp. 02C 26	2054914	S	23	0	23	0.00001
Pseudomonas sp. URMO17WK12:I11	1283291	S	17	5	22	0.00001
Pseudomonas sp. CCOS 191	1649877	S	17	1	18	0.00000
Pseudomonas sp. phDV1	253237	S	17	8	25	0.00001
Pseudomonas sp. LAB-08	143813	S	17	0	17	0.00000
Pseudomonas sp. 43A	2743971	S	17	1	18	0.00000
